_ID,_VALUE,#AutoTips:string,AutoDungeonSize:string,AutoPortalEventLayer:string[],AutoEnemyMonsterNum:int[],AutoMonsterLib:id[],AutoEnemySpecialEffectLib:id[],AutoItemNum:string,AutoItemLib:id[],AutoEventNum:string,AutoEventLib:id[],EventBirthGrid:int[],AutoDefaultOpen:int,MonsterAttrLevel:int[],MonsterStar:int[],MonsterHpRate:int[],MonsterAttackRate:int[],ScrollStar:int[],ScrollHpRate:int[],ScrollAttackRate:int[],UsedMonsterAttrLevel:int[],UsedMonsterStar:int[],UsedMonsterHpRate:int[],UsedMonsterAttackRate:int[],UsedScrollStar:int[],UsedScrollHpRate:int[],UsedScrollAttackRate:int[]
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_008,10025,海底困难层9,6#6,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_004,None,3#5,DUNGEON_LIB_ITEMLIB_GROUP_003,3#3,DUNGEON_LIB_EVENTLIB_STATUE_001,0,0,200,9,750,340,9,220,150,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_005,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_THEME_001,0,,200,9,750,340,9,220,150,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_006,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,200,9,750,340,9,220,150,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_007,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,,,,200,9,750,340,9,220,150,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_007,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,,,,200,9,750,340,9,220,150,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_009,10026,海底困难层11,6#6,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_008,None,3#5,DUNGEON_LIB_ITEMLIB_GROUP_003,3#4,DUNGEON_LIB_EVENTLIB_HOTSPRING_001,0,0,210,10,820,360,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_009,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_BUBBLE_001,0,,210,10,820,360,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_010,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,210,10,820,360,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_011,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,210,10,820,360,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_012,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,,,,210,10,820,360,10,240,160,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_010,10027,海底困难层12,6#6,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_008,None,3#5,DUNGEON_LIB_ITEMLIB_GROUP_003,3#4,DUNGEON_LIB_EVENTLIB_STATUE_001,0,0,215,10,880,370,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_009,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_THEME_001,0,,215,10,880,370,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_010,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,215,10,880,370,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_011,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,215,10,880,370,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_012,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,,,,215,10,950,370,10,240,160,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_011,10028,海底困难层13,6#6,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_008,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_003,3#4,DUNGEON_LIB_EVENTLIB_HOTSPRING_001,0,0,220,10,950,380,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_009,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_BUBBLE_001,0,,220,10,950,380,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_010,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,220,10,950,380,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_011,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,220,10,950,380,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_012,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,,,,220,10,950,380,10,240,160,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_012,10029,海底困难层14,6#6,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_008,None,4#5,DUNGEON_LIB_ITEMLIB_GROUP_003,3#4,DUNGEON_LIB_EVENTLIB_STATUE_001,0,0,225,10,1020,390,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_009,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_THEME_001,0,,225,10,1020,390,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_010,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,225,10,1020,390,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_011,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,225,10,1020,390,10,240,160,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_012,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,,,,225,10,1020,390,10,240,160,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_013,10030,海底困难层16,7#7,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_013,None,5#5,DUNGEON_LIB_ITEMLIB_GROUP_003,3#5,DUNGEON_LIB_EVENTLIB_HOTSPRING_001,0,0,245,10,1090,410,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_014,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_BUBBLE_001,0,,245,10,1090,410,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_015,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,245,10,1090,410,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_016,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,245,10,1090,410,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_017,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,245,10,1090,410,10,260,170,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_014,10031,海底困难层17,7#7,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_013,None,4#6,DUNGEON_LIB_ITEMLIB_GROUP_003,3#5,DUNGEON_LIB_EVENTLIB_STATUE_001,0,0,255,10,1220,420,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_014,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_THEME_001,0,,255,10,1220,420,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_015,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,255,10,1220,420,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_016,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,255,10,1220,420,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_017,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,255,10,1220,420,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_018,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,,,,255,10,1220,420,10,260,170,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_015,10032,海底困难层18,7#7,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_013,None,4#6,DUNGEON_LIB_ITEMLIB_GROUP_003,4#5,DUNGEON_LIB_EVENTLIB_HOTSPRING_001,0,0,265,10,1360,430,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_014,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_BUBBLE_001,0,,265,10,1360,430,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_015,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,265,10,1360,430,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_016,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,265,10,1360,430,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_017,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,265,10,1360,430,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_018,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,,,,265,10,1360,430,10,260,170,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_016,10033,海底困难层19,7#7,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_013,None,5#6,DUNGEON_LIB_ITEMLIB_GROUP_003,4#5,DUNGEON_LIB_EVENTLIB_STATUE_001,0,0,275,10,1490,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_014,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_THEME_001,0,,275,10,1490,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_015,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,275,10,1490,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_016,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,275,10,1490,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_017,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,DUNGEON_LIB_EVENTLIB_GROUP_009,0,,275,10,1490,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,DUNGEON_LIB_MONSTER_GROUP_NEW_018,None,,DUNGEON_LIB_ITEMLIB_GROUP_003,,,,,275,10,1490,440,10,260,170,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_TEMPLATE_INFERNAL_017,10034,测试层,7#7,,5,DUNGEON_LIB_MONSTER_GROUP_001,None,0#0,,46#46,DUNGEON_LIB_EVENTLIB_HELP_006,0,0,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_008,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_INQUIRY_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_INQUIRY_008,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_ACTIVATION_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_ACTIVATION_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_ACTIVATION_005,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_ACTIVATION_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_008,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_INQUIRY_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_INQUIRY_008,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_ACTIVATION_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_ACTIVATION_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_ACTIVATION_005,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_ACTIVATION_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_008,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_INQUIRY_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_INQUIRY_008,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_ACTIVATION_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_ACTIVATION_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_ACTIVATION_005,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_ACTIVATION_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_HELP_008,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_INQUIRY_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_INQUIRY_008,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_ACTIVATION_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_ACTIVATION_007,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_ACTIVATION_005,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENTLIB_EXPLORE_ACTIVATION_006,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_TEST_020,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_TEST_020,0,,300,10,590,440,10,260,170,1,1,1,1,1,1,1
DUNGEON_AUTO_GENERATE_DESERT_TEMPLATE_ORDINARY_001,11001,沙漠普通自动第1层,5#5,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_001,None,1#2,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,2#5,DUNGEON_LIB_EVENT_THEME_ADVENTURER_SQUAD_1,0,0,70,4,200,110,3,180,100,62,4,170,110,3,150,100
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_001,None,,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_2,0,,70,4,200,110,3,180,100,62,4,170,110,3,150,100
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_001,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,70,4,200,110,3,180,100,62,4,170,110,3,150,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,70,4,200,110,3,180,100,62,4,170,110,3,150,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_8,0,,70,4,200,110,3,180,100,62,4,170,110,3,150,100
DUNGEON_AUTO_GENERATE_DESERT_TEMPLATE_ORDINARY_002,11002,沙漠普通自动第2层,5#5,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_001,None,1#2,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,2#5,DUNGEON_LIB_EVENT_THEME_ADVENTURER_SQUAD_1,0,0,75,4,220,110,3,200,100,64,4,180,110,3,170,100
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_001,None,,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_2,0,,75,4,220,110,3,200,100,64,4,180,110,3,170,100
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,75,4,220,110,3,200,100,64,4,180,110,3,170,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,75,4,220,110,3,200,100,64,4,180,110,3,170,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_8,0,,75,4,220,110,3,200,100,64,4,180,110,3,170,100
DUNGEON_AUTO_GENERATE_DESERT_TEMPLATE_ORDINARY_003,11003,沙漠普通自动第3层,5#5,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_001,None,1#2,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,2#5,DUNGEON_LIB_EVENT_THEME_ADVENTURER_SQUAD_1,0,0,80,4,240,110,3,220,100,66,4,190,110,3,180,100
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_2,0,,80,4,240,110,3,220,100,66,4,190,110,3,180,100
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_001,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,80,4,240,110,3,220,100,66,4,190,110,3,180,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,80,4,240,110,3,220,100,66,4,190,110,3,180,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_8,0,,80,4,240,110,3,220,100,66,4,190,110,3,180,100
DUNGEON_AUTO_GENERATE_DESERT_TEMPLATE_ORDINARY_004,11004,沙漠普通自动第4层,5#5,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,1#2,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,3#5,DUNGEON_LIB_EVENT_THEME_ADVENTURER_SQUAD_1,0,0,85,5,260,110,3,240,100,68,4,200,110,3,190,100
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_2,0,,85,5,260,110,3,240,100,68,4,200,110,3,190,100
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_001,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,85,5,260,110,3,240,100,68,4,200,110,3,190,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,85,5,260,110,3,240,100,68,4,200,110,3,190,100
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_8,0,,85,5,260,110,3,240,100,68,4,200,110,3,190,100
DUNGEON_AUTO_GENERATE_DESERT_TEMPLATE_ORDINARY_005,11005,沙漠普通自动第6层,6#6,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,2#3,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,2#6,DUNGEON_LIB_EVENT_THEME_ADVENTURER_SQUAD_1,0,0,95,5,300,130,4,250,110,72,4,230,120,3,200,110
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_2,0,,95,5,300,130,4,250,110,72,4,230,120,3,200,110
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,95,5,300,130,4,250,110,72,4,230,120,3,200,110
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,95,5,300,130,4,250,110,72,4,230,120,3,200,110
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_8,0,,95,5,300,130,4,250,110,72,4,230,120,3,200,110
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_2,0,,95,5,300,130,4,250,110,72,4,230,120,3,200,110
DUNGEON_AUTO_GENERATE_DESERT_TEMPLATE_ORDINARY_006,11006,沙漠普通自动第7层,6#6,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,2#3,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,2#6,DUNGEON_LIB_EVENT_THEME_ADVENTURER_SQUAD_1,0,0,100,5,350,140,4,280,110,74,4,260,130,3,220,110
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_2,0,,100,5,350,140,4,280,110,74,4,260,130,3,220,110
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,100,5,350,140,4,280,110,74,4,260,130,3,220,110
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,100,5,350,140,4,280,110,74,4,260,130,3,220,110
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_8,0,,100,5,350,140,4,280,110,74,4,260,130,3,220,110
,,,,,5,,None,,,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_1,0,,100,5,350,140,4,280,110,74,4,260,130,3,220,110
DUNGEON_AUTO_GENERATE_DESERT_TEMPLATE_ORDINARY_007,11007,沙漠普通自动第8层,6#6,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,3#3,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,3#6,DUNGEON_LIB_EVENT_THEME_ADVENTURER_SQUAD_1,0,0,105,5,400,150,4,310,110,76,4,300,130,3,240,110
,,,,,5,DUNGEON_LIB_DESERT_MONSTER_GROUP_002,None,,DUNGEON_DESERT_LIB_ITEMLIB_GROUP_005,,DUNGEON_LIB_EVENT_HELP_THEME_GROUP_2,0,,105,5,400,150,4,310,110,76,4,300,130,3,240,110
