_ID,_VALUE,TimeCount:int,#Remark:string,Floor:int,Buff:string,EnemyModelType:string,EnemyModel:id,BossStar:int,MapId:id
TOURNAMEN_ENEMY_813,813,15,,43,GuildTower_21,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_753
TOURNAMEN_ENEMY_814,814,15,,44,GuildTower_13,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_754
TOURNAMEN_ENEMY_815,815,15,,45,GuildTower_16,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_755
TOURNAMEN_ENEMY_816,816,15,,46,GuildTower_4,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_756
TOURNAMEN_ENEMY_817,817,15,,47,GuildTower_1,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_757
TOURNAMEN_ENEMY_818,818,15,,48,GuildTower_12,Hero,HERO_G_RANDEL,10,LEVEL_GUILD_TOWER_758
TOURNAMEN_ENEMY_819,819,15,,49,GuildTower_5,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_759
TOURNAMEN_ENEMY_820,820,15,,50,GuildTower_24,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_760
TOURNAMEN_ENEMY_821,821,15,,51,GuildTower_50,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_761
TOURNAMEN_ENEMY_822,822,15,,52,GuildTower_52,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_762
TOURNAMEN_ENEMY_823,823,15,,53,GuildTower_56,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_763
TOURNAMEN_ENEMY_824,824,15,,54,GuildTower_59,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_764
TOURNAMEN_ENEMY_825,825,15,,55,GuildTower_61,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_765
TOURNAMEN_ENEMY_826,826,16,计数填1，表示线上玩家开始的第一轮,1,GuildTower_7,Hero,HERO_PETIT,2,LEVEL_GUILD_TOWER_766
TOURNAMEN_ENEMY_827,827,16,,2,GuildTower_15,Hero,HERO_NIGHTMARE,2,LEVEL_GUILD_TOWER_767
TOURNAMEN_ENEMY_828,828,16,,3,GuildTower_21,Hero,HERO_KOBOLD_ARCHER,3,LEVEL_GUILD_TOWER_768
TOURNAMEN_ENEMY_829,829,16,,4,GuildTower_8,Hero,HERO_GOBLIN_1,3,LEVEL_GUILD_TOWER_769
TOURNAMEN_ENEMY_830,830,16,,5,GuildTower_17,Hero,HERO_TYRRHENIA,3,LEVEL_GUILD_TOWER_770
TOURNAMEN_ENEMY_831,831,16,,6,GuildTower_5,Hero,HERO_KOBOLD_3,3,LEVEL_GUILD_TOWER_771
TOURNAMEN_ENEMY_832,832,16,,7,GuildTower_18,Hero,HERO_GIORGILI,4,LEVEL_GUILD_TOWER_772
TOURNAMEN_ENEMY_833,833,16,,8,GuildTower_11,Hero,HERO_MUMMY,4,LEVEL_GUILD_TOWER_773
TOURNAMEN_ENEMY_834,834,16,,9,GuildTower_8,Hero,HERO_BARTLEY,4,LEVEL_GUILD_TOWER_774
TOURNAMEN_ENEMY_835,835,16,,10,GuildTower_22,Hero,HERO_WHISPER_BOSS,4,LEVEL_GUILD_TOWER_775
TOURNAMEN_ENEMY_836,836,16,,11,GuildTower_7,Hero,HERO_ANGELING,5,LEVEL_GUILD_TOWER_776
TOURNAMEN_ENEMY_837,837,16,,12,GuildTower_21,Hero,HERO_HIGH_ORC,5,LEVEL_GUILD_TOWER_777
TOURNAMEN_ENEMY_838,838,16,,13,GuildTower_20,Hero,HERO_VAGABOND_WOLF,5,LEVEL_GUILD_TOWER_778
TOURNAMEN_ENEMY_839,839,16,,14,GuildTower_11,Hero,HERO_CAT_O_NINE_TAIL,5,LEVEL_GUILD_TOWER_779
TOURNAMEN_ENEMY_840,840,16,,15,GuildTower_18,Hero,HERO_GIORGILI,6,LEVEL_GUILD_TOWER_780
TOURNAMEN_ENEMY_841,841,16,,16,GuildTower_15,Hero,HERO_MAYA,6,LEVEL_GUILD_TOWER_781
TOURNAMEN_ENEMY_842,842,16,,17,GuildTower_1,Hero,HERO_VAGABOND_WOLF,6,LEVEL_GUILD_TOWER_782
TOURNAMEN_ENEMY_843,843,16,,18,GuildTower_24,Hero,HERO_DELETER,6,LEVEL_GUILD_TOWER_783
TOURNAMEN_ENEMY_844,844,16,,19,GuildTower_1,Hero,HERO_VAGABOND_WOLF,6,LEVEL_GUILD_TOWER_784
TOURNAMEN_ENEMY_845,845,16,,20,GuildTower_21,Hero,HERO_MOONLIGHT,6,LEVEL_GUILD_TOWER_785
TOURNAMEN_ENEMY_846,846,16,,21,GuildTower_1,Hero,HERO_GOLDEN_BUG,6,LEVEL_GUILD_TOWER_786
TOURNAMEN_ENEMY_847,847,16,,22,GuildTower_3,Hero,HERO_GRYPHON,6,LEVEL_GUILD_TOWER_787
TOURNAMEN_ENEMY_848,848,16,,23,GuildTower_17,Hero,HERO_SHECI,7,LEVEL_GUILD_TOWER_788
TOURNAMEN_ENEMY_849,849,16,,24,GuildTower_12,Hero,HERO_DARK_LORD,7,LEVEL_GUILD_TOWER_789
TOURNAMEN_ENEMY_850,850,16,,25,GuildTower_2,Hero,HERO_DARK_ILLUSION,7,LEVEL_GUILD_TOWER_790
TOURNAMEN_ENEMY_851,851,16,,26,GuildTower_13,Hero,HERO_DRACULA_BARON,7,LEVEL_GUILD_TOWER_791
TOURNAMEN_ENEMY_852,852,16,,27,GuildTower_21,Hero,HERO_CELIA,8,LEVEL_GUILD_TOWER_792
TOURNAMEN_ENEMY_853,853,16,,28,GuildTower_4,Hero,HERO_GRYPHON,8,LEVEL_GUILD_TOWER_793
TOURNAMEN_ENEMY_854,854,16,,29,GuildTower_12,Hero,HERO_DRACULA_BARON,8,LEVEL_GUILD_TOWER_794
TOURNAMEN_ENEMY_855,855,16,,30,GuildTower_22,Hero,HERO_NIGHTMARE_TERROR,8,LEVEL_GUILD_TOWER_795
TOURNAMEN_ENEMY_856,856,16,,31,GuildTower_11,Hero,HERO_G_RANDGRIS,9,LEVEL_GUILD_TOWER_796
TOURNAMEN_ENEMY_857,857,16,,32,GuildTower_23,Hero,HERO_G_RANDEL,9,LEVEL_GUILD_TOWER_797
TOURNAMEN_ENEMY_858,858,16,,33,GuildTower_8,Hero,HERO_TURTLE_GENERAL,9,LEVEL_GUILD_TOWER_798
TOURNAMEN_ENEMY_859,859,16,,34,GuildTower_3,Hero,HERO_G_RANDGRIS,9,LEVEL_GUILD_TOWER_799
TOURNAMEN_ENEMY_860,860,16,,35,GuildTower_19,Hero,HERO_G_RANDEL,10,LEVEL_GUILD_TOWER_800
TOURNAMEN_ENEMY_861,861,16,,36,GuildTower_1,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_801
TOURNAMEN_ENEMY_862,862,16,,37,GuildTower_18,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_802
TOURNAMEN_ENEMY_863,863,16,,38,GuildTower_20,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_803
TOURNAMEN_ENEMY_864,864,16,,39,GuildTower_1,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_804
TOURNAMEN_ENEMY_865,865,16,,40,GuildTower_21,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_805
TOURNAMEN_ENEMY_866,866,16,,41,GuildTower_20,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_806
TOURNAMEN_ENEMY_867,867,16,,42,GuildTower_15,Hero,HERO_DRAKE,10,LEVEL_GUILD_TOWER_807
TOURNAMEN_ENEMY_868,868,16,,43,GuildTower_17,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_808
TOURNAMEN_ENEMY_869,869,16,,44,GuildTower_8,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_809
TOURNAMEN_ENEMY_870,870,16,,45,GuildTower_20,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_810
TOURNAMEN_ENEMY_871,871,16,,46,GuildTower_4,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_811
TOURNAMEN_ENEMY_872,872,16,,47,GuildTower_11,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_812
TOURNAMEN_ENEMY_873,873,16,,48,GuildTower_24,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_813
TOURNAMEN_ENEMY_874,874,16,,49,GuildTower_10,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_814
TOURNAMEN_ENEMY_875,875,16,,50,GuildTower_23,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_815
TOURNAMEN_ENEMY_876,876,16,,51,GuildTower_51,Hero,HERO_ANGELING,10,LEVEL_GUILD_TOWER_816
TOURNAMEN_ENEMY_877,877,16,,52,GuildTower_53,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_817
TOURNAMEN_ENEMY_878,878,16,,53,GuildTower_57,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_818
TOURNAMEN_ENEMY_879,879,16,,54,GuildTower_60,Hero,HERO_EDDGA,10,LEVEL_GUILD_TOWER_819
TOURNAMEN_ENEMY_880,880,16,,55,GuildTower_61,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_820
TOURNAMEN_ENEMY_881,881,17,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_GOBLIN_1,2,LEVEL_GUILD_TOWER_821
TOURNAMEN_ENEMY_882,882,17,,2,GuildTower_3,Hero,HERO_OBEAUNE,2,LEVEL_GUILD_TOWER_822
TOURNAMEN_ENEMY_883,883,17,,3,GuildTower_6,Hero,HERO_KOBOLD_ARCHER,3,LEVEL_GUILD_TOWER_823
TOURNAMEN_ENEMY_884,884,17,,4,GuildTower_12,Hero,HERO_GOBLIN_2,3,LEVEL_GUILD_TOWER_824
TOURNAMEN_ENEMY_885,885,17,,5,GuildTower_16,Hero,HERO_BARTLEY,3,LEVEL_GUILD_TOWER_825
TOURNAMEN_ENEMY_886,886,17,,6,GuildTower_4,Hero,HERO_VANESSA,3,LEVEL_GUILD_TOWER_826
TOURNAMEN_ENEMY_887,887,17,,7,GuildTower_14,Hero,HERO_ISSUS,4,LEVEL_GUILD_TOWER_827
TOURNAMEN_ENEMY_888,888,17,,8,GuildTower_2,Hero,HERO_GOBLIN_2,4,LEVEL_GUILD_TOWER_828
TOURNAMEN_ENEMY_889,889,17,,9,GuildTower_6,Hero,HERO_HAROLD,4,LEVEL_GUILD_TOWER_829
TOURNAMEN_ENEMY_890,890,17,,10,GuildTower_19,Hero,HERO_DALEME,4,LEVEL_GUILD_TOWER_830
TOURNAMEN_ENEMY_891,891,17,,11,GuildTower_6,Hero,HERO_JAKK,5,LEVEL_GUILD_TOWER_831
TOURNAMEN_ENEMY_892,892,17,,12,GuildTower_3,Hero,HERO_ATROCE,5,LEVEL_GUILD_TOWER_832
TOURNAMEN_ENEMY_893,893,17,,13,GuildTower_13,Hero,HERO_ANTONIO,5,LEVEL_GUILD_TOWER_833
TOURNAMEN_ENEMY_894,894,17,,14,GuildTower_1,Hero,HERO_GOBLIN_2,5,LEVEL_GUILD_TOWER_834
TOURNAMEN_ENEMY_895,895,17,,15,GuildTower_6,Hero,HERO_VANESSA,6,LEVEL_GUILD_TOWER_835
TOURNAMEN_ENEMY_896,896,17,,16,GuildTower_18,Hero,HERO_TURTLE_GENERAL,6,LEVEL_GUILD_TOWER_836
TOURNAMEN_ENEMY_897,897,17,,17,GuildTower_24,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_837
TOURNAMEN_ENEMY_898,898,17,,18,GuildTower_7,Hero,HERO_ALICE,6,LEVEL_GUILD_TOWER_838
TOURNAMEN_ENEMY_899,899,17,,19,GuildTower_14,Hero,HERO_KOBOLD_LEADER,6,LEVEL_GUILD_TOWER_839
TOURNAMEN_ENEMY_900,900,17,,20,GuildTower_21,Hero,HERO_ALICE,6,LEVEL_GUILD_TOWER_840
TOURNAMEN_ENEMY_901,901,17,,21,GuildTower_15,Hero,HERO_MINI_DEMON,6,LEVEL_GUILD_TOWER_841
TOURNAMEN_ENEMY_902,902,17,,22,GuildTower_4,Hero,HERO_SHECI,6,LEVEL_GUILD_TOWER_842
TOURNAMEN_ENEMY_903,903,17,,23,GuildTower_6,Hero,HERO_LOLI_RURI,7,LEVEL_GUILD_TOWER_843
TOURNAMEN_ENEMY_904,904,17,,24,GuildTower_18,Hero,HERO_SHECI,7,LEVEL_GUILD_TOWER_844
TOURNAMEN_ENEMY_905,905,17,,25,GuildTower_20,Hero,HERO_MINI_DEMON,7,LEVEL_GUILD_TOWER_845
TOURNAMEN_ENEMY_906,906,17,,26,GuildTower_14,Hero,HERO_OSIRIS,7,LEVEL_GUILD_TOWER_846
TOURNAMEN_ENEMY_907,907,17,,27,GuildTower_1,Hero,HERO_G_RANDEL,8,LEVEL_GUILD_TOWER_847
TOURNAMEN_ENEMY_908,908,17,,28,GuildTower_12,Hero,HERO_DARK_ILLUSION,8,LEVEL_GUILD_TOWER_848
TOURNAMEN_ENEMY_909,909,17,,29,GuildTower_15,Hero,HERO_BAPHOMET,8,LEVEL_GUILD_TOWER_849
TOURNAMEN_ENEMY_910,910,17,,30,GuildTower_22,Hero,HERO_SHECI,8,LEVEL_GUILD_TOWER_850
TOURNAMEN_ENEMY_911,911,17,,31,GuildTower_6,Hero,HERO_DARK_SNAKE_LORD,9,LEVEL_GUILD_TOWER_851
TOURNAMEN_ENEMY_912,912,17,,32,GuildTower_21,Hero,HERO_HARWORD,9,LEVEL_GUILD_TOWER_852
TOURNAMEN_ENEMY_913,913,17,,33,GuildTower_22,Hero,HERO_DRAKE,9,LEVEL_GUILD_TOWER_853
TOURNAMEN_ENEMY_914,914,17,,34,GuildTower_15,Hero,HERO_ORK_HERO,9,LEVEL_GUILD_TOWER_854
TOURNAMEN_ENEMY_915,915,17,,35,GuildTower_19,Hero,HERO_MISTRESS,10,LEVEL_GUILD_TOWER_855
TOURNAMEN_ENEMY_916,916,17,,36,GuildTower_4,Hero,HERO_MISTRESS,10,LEVEL_GUILD_TOWER_856
TOURNAMEN_ENEMY_917,917,17,,37,GuildTower_16,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_857
TOURNAMEN_ENEMY_918,918,17,,38,GuildTower_9,Hero,HERO_BACSOJIN,10,LEVEL_GUILD_TOWER_858
TOURNAMEN_ENEMY_919,919,17,,39,GuildTower_6,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_859
TOURNAMEN_ENEMY_920,920,17,,40,GuildTower_23,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_860
TOURNAMEN_ENEMY_921,921,17,,41,GuildTower_5,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_861
TOURNAMEN_ENEMY_922,922,17,,42,GuildTower_14,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_862
TOURNAMEN_ENEMY_923,923,17,,43,GuildTower_10,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_863
TOURNAMEN_ENEMY_924,924,17,,44,GuildTower_13,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_864
TOURNAMEN_ENEMY_925,925,17,,45,GuildTower_17,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_865
TOURNAMEN_ENEMY_926,926,17,,46,GuildTower_7,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_866
TOURNAMEN_ENEMY_927,927,17,,47,GuildTower_1,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_867
TOURNAMEN_ENEMY_928,928,17,,48,GuildTower_12,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_868
TOURNAMEN_ENEMY_929,929,17,,49,GuildTower_5,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_869
TOURNAMEN_ENEMY_930,930,17,,50,GuildTower_24,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_870
TOURNAMEN_ENEMY_931,931,17,,51,GuildTower_50,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_871
TOURNAMEN_ENEMY_932,932,17,,52,GuildTower_52,Hero,HERO_DRAKE,10,LEVEL_GUILD_TOWER_872
TOURNAMEN_ENEMY_933,933,17,,53,GuildTower_58,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_873
TOURNAMEN_ENEMY_934,934,17,,54,GuildTower_59,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_874
TOURNAMEN_ENEMY_935,935,17,,55,GuildTower_61,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_875
TOURNAMEN_ENEMY_936,936,18,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_ISSUS,2,LEVEL_GUILD_TOWER_876
TOURNAMEN_ENEMY_937,937,18,,2,GuildTower_3,Hero,HERO_GOBLIN_1,2,LEVEL_GUILD_TOWER_877
TOURNAMEN_ENEMY_938,938,18,,3,GuildTower_6,Hero,HERO_KOBOLD_3,3,LEVEL_GUILD_TOWER_878
TOURNAMEN_ENEMY_939,939,18,,4,GuildTower_12,Hero,HERO_MUMMY,3,LEVEL_GUILD_TOWER_879
TOURNAMEN_ENEMY_940,940,18,,5,GuildTower_17,Hero,HERO_KOBOLD_ARCHER,3,LEVEL_GUILD_TOWER_880
TOURNAMEN_ENEMY_941,941,18,,6,GuildTower_7,Hero,HERO_GHOSTRING,3,LEVEL_GUILD_TOWER_881
TOURNAMEN_ENEMY_942,942,18,,7,GuildTower_14,Hero,HERO_DEVIRUCHI,4,LEVEL_GUILD_TOWER_882
TOURNAMEN_ENEMY_943,943,18,,8,GuildTower_2,Hero,HERO_OBEAUNE,4,LEVEL_GUILD_TOWER_883
TOURNAMEN_ENEMY_944,944,18,,9,GuildTower_11,Hero,HERO_MASTERING,4,LEVEL_GUILD_TOWER_884
TOURNAMEN_ENEMY_945,945,18,,10,GuildTower_16,Hero,HERO_BARTLEY,4,LEVEL_GUILD_TOWER_885
TOURNAMEN_ENEMY_946,946,18,,11,GuildTower_6,Hero,HERO_ALICE,5,LEVEL_GUILD_TOWER_886
TOURNAMEN_ENEMY_947,947,18,,12,GuildTower_3,Hero,HERO_ANTONIO,5,LEVEL_GUILD_TOWER_887
TOURNAMEN_ENEMY_948,948,18,,13,GuildTower_13,Hero,HERO_DARK_ILLUSION,5,LEVEL_GUILD_TOWER_888
TOURNAMEN_ENEMY_949,949,18,,14,GuildTower_4,Hero,HERO_ANTONIO,5,LEVEL_GUILD_TOWER_889
TOURNAMEN_ENEMY_950,950,18,,15,GuildTower_1,Hero,HERO_ALICE,6,LEVEL_GUILD_TOWER_890
TOURNAMEN_ENEMY_951,951,18,,16,GuildTower_18,Hero,HERO_G_RANDGRIS,6,LEVEL_GUILD_TOWER_891
TOURNAMEN_ENEMY_952,952,18,,17,GuildTower_24,Hero,HERO_MISTRESS,6,LEVEL_GUILD_TOWER_892
TOURNAMEN_ENEMY_953,953,18,,18,GuildTower_7,Hero,HERO_DARK_SNAKE_LORD,6,LEVEL_GUILD_TOWER_893
TOURNAMEN_ENEMY_954,954,18,,19,GuildTower_14,Hero,HERO_ANGELING,6,LEVEL_GUILD_TOWER_894
TOURNAMEN_ENEMY_955,955,18,,20,GuildTower_21,Hero,HERO_GOLDEN_BUG,6,LEVEL_GUILD_TOWER_895
TOURNAMEN_ENEMY_956,956,18,,21,GuildTower_15,Hero,HERO_NIGHTMARE_TERROR,6,LEVEL_GUILD_TOWER_896
TOURNAMEN_ENEMY_957,957,18,,22,GuildTower_8,Hero,HERO_DEVILING,6,LEVEL_GUILD_TOWER_897
TOURNAMEN_ENEMY_958,958,18,,23,GuildTower_6,Hero,HERO_ATROCE,7,LEVEL_GUILD_TOWER_898
TOURNAMEN_ENEMY_959,959,18,,24,GuildTower_18,Hero,HERO_CELIA,7,LEVEL_GUILD_TOWER_899
TOURNAMEN_ENEMY_960,960,18,,25,GuildTower_20,Hero,HERO_MAGALETA,7,LEVEL_GUILD_TOWER_900
TOURNAMEN_ENEMY_961,961,18,,26,GuildTower_14,Hero,HERO_MAYA,7,LEVEL_GUILD_TOWER_901
TOURNAMEN_ENEMY_962,962,18,,27,GuildTower_3,Hero,HERO_MINI_DEMON,8,LEVEL_GUILD_TOWER_902
TOURNAMEN_ENEMY_963,963,18,,28,GuildTower_12,Hero,HERO_OSIRIS,8,LEVEL_GUILD_TOWER_903
TOURNAMEN_ENEMY_964,964,18,,29,GuildTower_15,Hero,HERO_MINI_DEMON,8,LEVEL_GUILD_TOWER_904
TOURNAMEN_ENEMY_965,965,18,,30,GuildTower_22,Hero,HERO_DRACULA_BARON,8,LEVEL_GUILD_TOWER_905
TOURNAMEN_ENEMY_966,966,18,,31,GuildTower_8,Hero,HERO_MAYA,9,LEVEL_GUILD_TOWER_906
TOURNAMEN_ENEMY_967,967,18,,32,GuildTower_21,Hero,HERO_G_EREMES,9,LEVEL_GUILD_TOWER_907
TOURNAMEN_ENEMY_968,968,18,,33,GuildTower_22,Hero,HERO_OSIRIS,9,LEVEL_GUILD_TOWER_908
TOURNAMEN_ENEMY_969,969,18,,34,GuildTower_15,Hero,HERO_KNIGHT_OF_WINDSTORM,9,LEVEL_GUILD_TOWER_909
TOURNAMEN_ENEMY_970,970,18,,35,GuildTower_19,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_910
TOURNAMEN_ENEMY_971,971,18,,36,GuildTower_4,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_911
TOURNAMEN_ENEMY_972,972,18,,37,GuildTower_16,Hero,HERO_MISTRESS,10,LEVEL_GUILD_TOWER_912
TOURNAMEN_ENEMY_973,973,18,,38,GuildTower_2,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_913
TOURNAMEN_ENEMY_974,974,18,,39,GuildTower_6,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_914
TOURNAMEN_ENEMY_975,975,18,,40,GuildTower_19,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_915
TOURNAMEN_ENEMY_976,976,18,,41,GuildTower_8,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_916
TOURNAMEN_ENEMY_977,977,18,,42,GuildTower_14,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_917
TOURNAMEN_ENEMY_978,978,18,,43,GuildTower_3,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_918
TOURNAMEN_ENEMY_979,979,18,,44,GuildTower_13,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_919
TOURNAMEN_ENEMY_980,980,18,,45,GuildTower_17,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_920
TOURNAMEN_ENEMY_981,981,18,,46,GuildTower_7,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_921
TOURNAMEN_ENEMY_982,982,18,,47,GuildTower_4,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_922
TOURNAMEN_ENEMY_983,983,18,,48,GuildTower_12,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_923
TOURNAMEN_ENEMY_984,984,18,,49,GuildTower_5,Hero,HERO_BACSOJIN,10,LEVEL_GUILD_TOWER_924
TOURNAMEN_ENEMY_985,985,18,,50,GuildTower_24,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_925
TOURNAMEN_ENEMY_986,986,18,,51,GuildTower_51,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_926
TOURNAMEN_ENEMY_987,987,18,,52,GuildTower_53,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_927
TOURNAMEN_ENEMY_988,988,18,,53,GuildTower_54,Hero,HERO_ORC_LORD,10,LEVEL_GUILD_TOWER_928
TOURNAMEN_ENEMY_989,989,18,,54,GuildTower_60,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_929
TOURNAMEN_ENEMY_990,990,18,,55,GuildTower_61,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_930
TOURNAMEN_ENEMY_991,991,19,计数填1，表示线上玩家开始的第一轮,1,GuildTower_7,Hero,HERO_TYRRHENIA,2,LEVEL_GUILD_TOWER_931
TOURNAMEN_ENEMY_992,992,19,,2,GuildTower_15,Hero,HERO_KOBOLD_3,2,LEVEL_GUILD_TOWER_932
TOURNAMEN_ENEMY_993,993,19,,3,GuildTower_21,Hero,HERO_KOBOLD_ARCHER,3,LEVEL_GUILD_TOWER_933
TOURNAMEN_ENEMY_994,994,19,,4,GuildTower_8,Hero,HERO_MUMMY,3,LEVEL_GUILD_TOWER_934
TOURNAMEN_ENEMY_995,995,19,,5,GuildTower_17,Hero,HERO_KOBOLD_3,3,LEVEL_GUILD_TOWER_935
TOURNAMEN_ENEMY_996,996,19,,6,GuildTower_5,Hero,HERO_ANTONIO,3,LEVEL_GUILD_TOWER_936
TOURNAMEN_ENEMY_997,997,19,,7,GuildTower_18,Hero,HERO_SOHEE,4,LEVEL_GUILD_TOWER_937
TOURNAMEN_ENEMY_998,998,19,,8,GuildTower_11,Hero,HERO_OBEAUNE,4,LEVEL_GUILD_TOWER_938
TOURNAMEN_ENEMY_999,999,19,,9,GuildTower_8,Hero,HERO_HIGH_ORC,4,LEVEL_GUILD_TOWER_939
TOURNAMEN_ENEMY_1000,1000,19,,10,GuildTower_22,Hero,HERO_OBEAUNE,4,LEVEL_GUILD_TOWER_940
TOURNAMEN_ENEMY_1001,1001,19,,11,GuildTower_7,Hero,HERO_WANDER_MAN,5,LEVEL_GUILD_TOWER_941
TOURNAMEN_ENEMY_1002,1002,19,,12,GuildTower_21,Hero,HERO_ANGELING,5,LEVEL_GUILD_TOWER_942
TOURNAMEN_ENEMY_1003,1003,19,,13,GuildTower_20,Hero,HERO_PETIT,5,LEVEL_GUILD_TOWER_943
TOURNAMEN_ENEMY_1004,1004,19,,14,GuildTower_11,Hero,HERO_ANGELING,5,LEVEL_GUILD_TOWER_944
TOURNAMEN_ENEMY_1005,1005,19,,15,GuildTower_18,Hero,HERO_DALEME,6,LEVEL_GUILD_TOWER_945
TOURNAMEN_ENEMY_1006,1006,19,,16,GuildTower_15,Hero,HERO_ALICE,6,LEVEL_GUILD_TOWER_946
TOURNAMEN_ENEMY_1007,1007,19,,17,GuildTower_1,Hero,HERO_WANDER_MAN,6,LEVEL_GUILD_TOWER_947
TOURNAMEN_ENEMY_1008,1008,19,,18,GuildTower_24,Hero,HERO_ORC_LORD,6,LEVEL_GUILD_TOWER_948
TOURNAMEN_ENEMY_1009,1009,19,,19,GuildTower_1,Hero,HERO_ORK_HERO,6,LEVEL_GUILD_TOWER_949
TOURNAMEN_ENEMY_1010,1010,19,,20,GuildTower_21,Hero,HERO_DRAKE,6,LEVEL_GUILD_TOWER_950
TOURNAMEN_ENEMY_1011,1011,19,,21,GuildTower_1,Hero,HERO_GOLDEN_BUG,6,LEVEL_GUILD_TOWER_951
TOURNAMEN_ENEMY_1012,1012,19,,22,GuildTower_3,Hero,HERO_TURTLE_GENERAL,6,LEVEL_GUILD_TOWER_952
TOURNAMEN_ENEMY_1013,1013,19,,23,GuildTower_17,Hero,HERO_GOLDEN_BUG,7,LEVEL_GUILD_TOWER_953
TOURNAMEN_ENEMY_1014,1014,19,,24,GuildTower_12,Hero,HERO_G_EREMES,7,LEVEL_GUILD_TOWER_954
