_ID,_VALUE,#EventComment:string[],EventName:loc,BigEventMask:bool,EventOpen:bool,EventSpriteMiddle:string,EventSpriteAfter:string,EventSpriteFront:string,EventTriggerType:string,EventType:string,EventTextLoc:loc,EventChoiceLoc:loc[],EventChoiceSuccessRate:int[],EventChoiceEffectPreviewLoc:loc[],EventChoiceFeedbackLoc:loc[],EventChoiceChaAnimation:string[],EventSuccessDropTextLoc:loc[],EventFailDropTextLoc:loc[],EventSuccessLib:id[][],EventFailLib:id[][],EventEmoji:string,EventAnimType:string[],EventStandby:string,#EventPara1Des:string,EventPara1:int[],#EventPara2Des:string,EventPara2:int[],#EventPara3Des:string,EventPara3:int[],#EventPara4Des:string,EventPara4:int[],#EventPara5Des:string,EventPara5:int[],EventPara6:string,TargetEffect:id[]
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_29,4029,猫头鹰博士问题29,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_29,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_73,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题29,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_74,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题29,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_75,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_30,4030,猫头鹰博士问题30,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_30,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_76,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题30,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_77,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题30,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_78,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_31,4031,猫头鹰博士问题31,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_31,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_79,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题31,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_80,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题31,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_81,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_32,4032,猫头鹰博士问题32,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_32,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_82,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题32,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_83,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题32,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_84,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_33,4033,猫头鹰博士问题33,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_33,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_85,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题33,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_86,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题33,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_87,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_34,4034,猫头鹰博士问题34,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_34,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_88,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题34,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_89,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题34,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_90,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_35,4035,猫头鹰博士问题35,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_35,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_91,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题35,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_92,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题35,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_93,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_36,4036,猫头鹰博士问题36,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_36,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_94,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题36,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_95,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题36,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_96,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_37,4037,猫头鹰博士问题37,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_37,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_97,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题37,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_98,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题37,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_99,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_38,4038,猫头鹰博士问题38,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_38,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_100,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题38,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_101,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题38,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_102,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_39,4039,猫头鹰博士问题39,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_39,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_103,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题39,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_104,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题39,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_105,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_40,4040,猫头鹰博士问题40,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_40,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_106,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题40,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_107,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题40,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_108,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_41,4041,猫头鹰博士问题41,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_41,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_109,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题41,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_110,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题41,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_111,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_42,4042,猫头鹰博士问题42,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_42,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_112,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题42,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_113,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题42,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_114,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_43,4043,猫头鹰博士问题43,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_43,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_115,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题43,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_116,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_44,4044,猫头鹰博士问题44,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_44,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_117,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题44,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_118,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_45,4045,猫头鹰博士问题45,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_45,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_119,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题45,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_120,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_46,4046,猫头鹰博士问题46,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_46,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_121,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题46,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_122,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题46,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_123,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_NONE,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
DUNGEON_EVENT_THEME_FOREST_DOCTOR_OWL_QUESTION_47,4047,猫头鹰博士问题47,LOC_DUNGEON_EVENT_NAME_EXPLORE_ACTIVATION_6,FALSE,FALSE,,,,Click,DoctorOwlQuestion,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_47,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_124,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_8,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_FAILURE_1,None,None,,None,,改变层,1,0,0,0,0,0,0,0,0,,
,,猫头鹰博士问题47,,,,,,,,,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_PRESS_125,-1,LOC_NONE,LOC_NONE,,LOC_DUNGEON_EVENT_MAGICFOREST_DOCTOR_OWL_QUESTION_RESULT_SUCCESS_7,LOC_NONE,None,None,,None,,改变层,-2,0,0,0,0,0,0,0,0,,
