_ID,_VALUE,#Name:string,NameKey:loc,Lv:int[],HideUIName:bool,DesKey:loc[],ShortDesKey:loc,DamageType:string,#Parameter1Name:string,Parameter1:obsint[],#Parameter2Name:string,Parameter2:obsint[],#Parameter3Name:string,Parameter3:obsint[],#Parameter4Name:string,Parameter4:obsint[],#Parameter5Name:string,Parameter5:obsint[],#Parameter6Name:string,Parameter6:obsint[],PhysicalFactor:decimal[],MagicFactor:decimal[],BaseDamage:int[],CriticalHit:int[],CriticalDamage:int[],AdjustFactor:int,TargetTeam:string,TriggerConfig:int[][],TriggerType:string,TriggerCount:int[],IconSprite:string,CoolTime:int[],AnimationType:int,AnimationName:string,Priority:int,AttributeType:string[][],AttributeNum:decimal[][],AttributeKind:string[][],BuffTarget:string[],SkillBuff:bool,PassiveKind:string,SpecialType:string[],UnlockCondition:loc
TALENT_INDOMITABLE_WILL,90901,不屈意志,LOC_SKILL_NAMECN_TALENT_INDOMITABLE_WILL,1,,LOC_SKILL_DES_DETAIL_TALENT_INDOMITABLE_WILL,LOC_SKILL_DES_DETAIL_TALENT_INDOMITABLE_WILL,Physical,复活血量千分比,50,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,Rebirth,1,ICON_TALENT_INDOMITABLE_WILL,0,900,Skill,,MagicDef#Armor,0.05#0.05,Percentage#Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_INDOMITABLE_WILL,,,,75,,,,,,,,,,,0,0,0,0,0,,,0,,1,,0,,,,MagicDef#Armor,0.075#0.075,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_INDOMITABLE_WILL,,,,125,,,,,,,,,,,0,0,0,0,0,,,0,,1,,0,,,,MagicDef#Armor,0.125#0.125,Percentage#Percentage,Hero,,,,
PASSIVE_SHIELD_USE_MASTERY,90902,盾牌使用熟练度,LOC_SKILL_NAMECN_PASSIVE_SHIELD_USE_MASTERY,1,,LOC_SKILL_DES_DETAIL_PASSIVE_SHIELD_USE_MASTERY_NEW_1,LOC_SKILL_DES_DETAIL_PASSIVE_SHIELD_USE_MASTERY,Physical,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_PPASSIVE_SHIELD_MASTERY,0,,,,HP#Armor,0.03#0.05,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_SHIELD_USE_MASTERY,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP#Armor#PhysicalHurt,0.05#0.07#-0.04,Percentage#Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_SHIELD_USE_MASTERY,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP#Armor#PhysicalHurt,0.075#0.10#-0.06,Percentage#Percentage#Percentage,Hero,,,,
PASSIVE_SPIRAL_PIERCE,90903,螺旋击刺,LOC_SKILL_NAMECN_PASSIVE_SPIRAL_PIERCE,1,,LOC_SKILL_DES_DETAIL_PASSIVE_SPIRAL_PIERCE,LOC_SKILL_DES_DETAIL_PASSIVE_SPIRAL_PIERCE,Physical,正前方宽度A,11,正前方长度B,6,晕眩目标时间/10,40,,,,,,,0.5,0,200,0,0,0,Enemy,140,AttackPer,0,ICON_PASSIVE_CLASHINGSPIRAL,13,100,Attack2,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_SPIRAL_PIERCE,,,,11,,6,,50,,,,,,,0.6,0,1000,0,0,,,150,,0,,13,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_SPIRAL_PIERCE,,,,11,,6,,50,,,,,,,0.8,0,2000,0,0,,,160,,0,,13,,,,,,,Hero,,,,
TALENT_MOONLIGHT_SHINES,91001,月光闪耀,LOC_SKILL_NAMECN_TALENT_MOONLIGHT_SHINES,1,,LOC_SKILL_DES_DETAIL_TALENT_MOONLIGHT_SHINES,LOC_SKILL_DES_DETAIL_TALENT_MOONLIGHT_SHINES,Magical,己方增加的魔力点数,3,,,,,,,,,,,0,0,0,0,0,0,Enemy,10,Time,1,ICON_TALENT_MOONLIGHT_SHINES,0,200,Attack1,,,,,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_MOONLIGHT_SHINES,,,,4,,,,,,,,,,,0,0,0,0,0,,,8,,1,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_MOONLIGHT_SHINES,,,,5,,,,,,,,,,,0,0,0,0,0,,,6,,1,,0,,,,,,,Hero,,,,
PASSIVE_MEDITATIVE_MIND,91002,禅心,LOC_SKILL_NAMECN_PASSIVE_MEDITATIVE_MIND,1,,LOC_SKILL_DES_DETAIL_PASSIVE_MEDITATIVE_MIND,LOC_SKILL_DES_DETAIL_PASSIVE_MEDITATIVE_MIND,Magical,,,,,,,,,,,,,0,0,0,0,0,0,Friendly,,,0,ICON_PASSIVE_INCREASESPRECOVERY,0,,,,HP#Cure,0.05#0.20,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_MEDITATIVE_MIND,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP#Cure,0.07#0.30,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_MEDITATIVE_MIND,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP#Cure,0.12#0.45,Percentage#Percentage,Hero,,,,
PASSIVE_HEAL,91003,痊愈术,LOC_SKILL_NAMECN_PASSIVE_HEAL,1,,LOC_SKILL_DES_DETAIL_PASSIVE_HEAL,LOC_SKILL_DES_DETAIL_PASSIVE_HEAL,Magical,持续时间/10,40,,,,,,,,,,,0,0.15,100,0,0,0,Friendly,7,AttackNum,0,ICON_PASSIVE_STATUSRECOVERY,12,100,Attack1,,,,,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_HEAL,,,,40,,,,,,,,,,,0,0.2,500,0,0,,,7,,0,,12,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_HEAL,,,,40,,,,,,,,,,,0,0.25,1000,0,0,,,6,,0,,12,,,,,,,Hero,,,,
,,,,4,,LOC_SKILL_DES_DETAIL_PASSIVE_HEAL,,,,40,,,,,,,,,,,0,2.5,0,0,0,,,4,,0,,0,,,,,,,Hero,,,,
TALENT_SOCIAL_ANIMALS,91101,群居动物,LOC_SKILL_NAMECN_TALENT_SOCIAL_ANIMALS,1,,LOC_SKILL_DES_DETAIL_TALENT_SOCIAL_ANIMALS,LOC_SKILL_DES_DETAIL_TALENT_SOCIAL_ANIMALS,Magical,一只卡伦增加的魔攻千分比,33,最大数量限制,3,,,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_TALENT_SOCIAL_ANIMALS,0,,,,HP,0.04,Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_SOCIAL_ANIMALS,,,,49,,3,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP,0.06,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_SOCIAL_ANIMALS,,,,82,,3,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP,0.1,Percentage,Hero,,,,
PASSIVE_FROSTSHOCK,91102,霜冻之术,LOC_SKILL_NAMECN_PASSIVE_FROSTSHOCK,1,,LOC_SKILL_DES_DETAIL_PASSIVE_FROSTSHOCK,LOC_SKILL_DES_DETAIL_PASSIVE_FROSTSHOCK,Magical,技能半径 R,8,,,,,,,,,,,0,0.42,200,0,0,0,Enemy,20#1,MadeDamageNum,5,ICON_PASSIVE_FROSTNOVA,10,100,Attack2,,MagicalAttack,0.05,Percentage,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_FROSTSHOCK,,,,8,,,,,,,,,,,0,0.55,2000,0,0,,,18#1,,5,,10,,,,MagicalAttack,0.08,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_FROSTSHOCK,,,,8,,,,,,,,,,,0,0.75,4000,0,0,,,15#1,,5,,10,,,,MagicalAttack,0.12,Percentage,Hero,,,,
PASSIVE_ICE_ARROW,91103,冰箭术,LOC_SKILL_NAMECN_PASSIVE_ICE_ARROW,1,,LOC_SKILL_DES_DETAIL_PASSIVE_ICE_ARROW,LOC_SKILL_DES_DETAIL_PASSIVE_ICE_ARROW,Magical,冰冻持续时间/10,15,,,,,,,,,,,0,1.65,1300,0,0,0,Enemy,6,AttackNum,0,ICON_PASSIVE_COLDBOLT,7,100,Skill,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_ICE_ARROW,,,,15,,,,,,,,,,,0,1.85,8000,0,0,,,5,,0,,7,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_ICE_ARROW,,,,25,,,,,,,,,,,0,2,15000,0,0,,,5,,0,,7,,,,,,,Hero,,,,
,,,,4,,LOC_SKILL_DES_DETAIL_PASSIVE_ICE_ARROW,,,,50,,,,,,,,,,,0,1,0,0,0,,,4,,0,,0,,,,,,,Hero,,,,
TALENT_FLYING_BIRDS,91201,飞翔的鸟人,LOC_SKILL_NAMECN_TALENT_FLYING_BIRDS,1,,LOC_SKILL_DES_DETAIL_TALENT_FLYING_BIRDS,LOC_SKILL_DES_DETAIL_TALENT_FLYING_BIRDS,Physical,自身增加血量百分比,8,,,,,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_TALENT_FLYING_BIRDS,0,,,,MoveSpeed,0.1,Percentage,Group,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_FLYING_BIRDS_LV2,,,,12,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,MoveSpeed,0.15,Percentage,Group,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_FLYING_BIRDS_LV3,,,,20,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,MoveSpeed#AttackSpeed,0.20#0.1,Percentage#Percentage,Group,,,,
PASSIVE_SHADOW_PURSUIT,91202,暗影追踪,LOC_SKILL_NAMECN_PASSIVE_SHADOW_PURSUIT,1,,LOC_SKILL_DES_DETAIL_PASSIVE_SHADOW_PURSUIT,LOC_SKILL_DES_DETAIL_PASSIVE_SHADOW_PURSUIT,Physical,增加的魔力点,1,整个军团攻速增加/千分比,50,持续时间/10,100,,,,,,,0,0,0,0,0,0,Enemy,7,Time,1,ICON_PASSIVE_STEALTH,0,200,Attack2,,PhysicalAttack#CriticalHit,0.03#0.03,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_SHADOW_PURSUIT,,,,1,,70,,120,,,,,,,0,0,0,0,0,,,7,,1,,0,,,,PhysicalAttack#CriticalHit,0.05#0.05,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_SHADOW_PURSUIT,,,,2,,100,,150,,,,,,,0,0,0,0,0,,,7,,1,,0,,,,PhysicalAttack#CriticalHit,0.07#0.07,Percentage#Percentage,Hero,,,,
PASSIVE_LUCK_ATTACK,91203,潜击,LOC_SKILL_NAMECN_PASSIVE_LUCK_ATTACK,1,,LOC_SKILL_DES_DETAIL_PASSIVE_LUCK_ATTACK,LOC_SKILL_DES_DETAIL_PASSIVE_LUCK_ATTACK,Physical,正前方半径 R,9,技能角度,150,陷入黑暗状态的级数,2,,,,,,,1.5,0,1500,0,0,0,Enemy,0,Skill,0,ICON_PASSIVE_SIGHTLESSMIND,0,100,Skill,,CriticalDamage,0.15,Percentage,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_LUCK_ATTACK,,,,9,,150,,3,,,,,,,1.7,0,10000,0,0,,,0,,0,,0,,,,CriticalDamage,0.2,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_LUCK_ATTACK,,,,9,,150,,3,,,,,,,2,0,20000,0,0,,,0,,0,,0,,,,CriticalDamage,0.25,Percentage,Hero,,,,
TALENT_DECADENT_MUSIC,91301,靡靡之音,LOC_SKILL_NAMECN_TALENT_DECADENT_MUSIC,1,,LOC_SKILL_DES_DETAIL_TALENT_DECADENT_MUSIC,LOC_SKILL_DES_DETAIL_TALENT_DECADENT_MUSIC,Magical,沉默持续时间/10,30,,,,,,,,,,,0,0,0,0,0,0,Enemy,300,AttackPer,0,ICON_TALENT_DECADENT_MUSIC,5,100,Skill,,,,,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_DECADENT_MUSIC,,,,30,,,,,,,,,,,0,0,0,0,0,,,400,,0,,4,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_DECADENT_MUSIC,,,,40,,,,,,,,,,,0,0,0,0,0,,,500,,0,,3,,,,,,,Hero,,,,
PASSIVE_ENERGY_COAT,91302,能量外套,LOC_SKILL_NAMECN_PASSIVE_ENERGY_COAT,1,,LOC_SKILL_DES_DETAIL_PASSIVE_ENERGY_COAT,LOC_SKILL_DES_DETAIL_PASSIVE_ENERGY_COAT,Magical,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_PASSIVE_ENERGYCOAT,0,,,,HP#MagicDef,0.04#0.06,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_ENERGY_COAT,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP#MagicDef,0.06#0.08,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_ENERGY_COAT,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP#MagicDef,0.10#0.14,Percentage#Percentage,Hero,,,,
PASSIVE_GRAVITY_FIELD,91303,重力原野,LOC_SKILL_NAMECN_PASSIVE_GRAVITY_FIELD,1,,LOC_SKILL_DES_DETAIL_PASSIVE_GRAVITY_FIELD,LOC_SKILL_DES_DETAIL_PASSIVE_GRAVITY_FIELD,Magical,双抗下降千分比,450,持续时间/10,50,,,,,,,,,0,0.65,600,0,0,0,Enemy,12,AttackNum,1,ICON_PASSIVE_GRAVITATIONALFIELD,0,100,Skill,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_GRAVITY_FIELD,,,,600,,50,,,,,,,,,0,0.8,4000,0,0,,,12,,1,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_GRAVITY_FIELD,,,,800,,70,,,,,,,,,0,1,10000,0,0,,,12,,1,,0,,,,,,,Hero,,,,
TALENT_DOUBLEEDGED_POISONING,91401,染毒的双刃,LOC_SKILL_NAMECN_TALENT_DOUBLEEDGED_POISONING,1,,LOC_SKILL_DES_DETAIL_TALENT_DOUBLEEDGED_POISONING,LOC_SKILL_DES_DETAIL_TALENT_DOUBLEEDGED_POISONING,Physical,buff持续时间(10倍),25,,,,,,,,,,,0,0,0,0,0,0,Enemy,0,AttackPer,0,ICON_TALENT_DOUBLEEDGED_POISONING,0,100,Attack2,,Damage#PhysicalArmorIgnoreFactor,0.04#0.03,Percentage#Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_DOUBLEEDGED_POISONING,,,,25,,,,,,,,,,,0,0,0,0,0,,,0,,0,,0,,,,Damage#PhysicalArmorIgnoreFactor,0.06#0.045,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_DOUBLEEDGED_POISONING_LV3,,,,25,,,,,,,,,,,0,0,0,0,0,,,170,,0,,0,,,,Damage#PhysicalArmorIgnoreFactor,0.10#0.075,Percentage#Percentage,Hero,,,,
PASSIVE_APPLY_POISON,91402,涂毒,LOC_SKILL_NAMECN_PASSIVE_APPLY_POISON,1,,LOC_SKILL_DES_DETAIL_PASSIVE_APPLY_POISON,LOC_SKILL_DES_DETAIL_PASSIVE_APPLY_POISON,Physical,最大毒素层数,3,,,,,,,,,,,0,0,0,0,0,0,Enemy,6,AttackNum,0,ICON_PASSIVE_ENCHANTPOSISON,0,900,,,,,,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_APPLY_POISON,,,,3,,,,,,,,,,,0,0,0,0,0,,,5,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_APPLY_POISON,,,,4,,,,,,,,,,,0,0,0,0,0,,,4,,0,,0,,,,,,,Hero,,,,
PASSIVE_ENCHANT_DEADLY_POISON,91403,致命涂毒,LOC_SKILL_NAMECN_PASSIVE_ENCHANT_DEADLY_POISON,1,,LOC_SKILL_DES_DETAIL_PASSIVE_ENCHANT_DEADLY_POISON,LOC_SKILL_DES_DETAIL_PASSIVE_ENCHANT_DEADLY_POISON,Physical,最大毒素层数,3,持续时间/10,30,,,,,,,,,0.15,0,100,0,0,0,Enemy,9,AttackNum,0,ICON_PASSIVE_POISON_EXPERT,12,100,Skill,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_ENCHANT_DEADLY_POISON,,,,3,,30,,,,,,,,,0.2,0,500,0,0,,,8,,0,,12,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_ENCHANT_DEADLY_POISON,,,,4,,30,,,,,,,,,0.25,0,1000,0,0,,,8,,0,,12,,,,,,,Hero,,,,
TALENT_THE_SOLIDARITY_OF_LOVE,91501,爱的声援,LOC_SKILL_NAMECN_TALENT_THE_SOLIDARITY_OF_LOVE,1,,LOC_SKILL_DES_DETAIL_TALENT_THE_SOLIDARITY_OF_LOVE,LOC_SKILL_DES_DETAIL_TALENT_THE_SOLIDARITY_OF_LOVE,Magical,buff持续时间(10倍),60,攻速提升万分比,1000,,,,,,,,,0,0,0,0,0,0,Friendly,5#8,Time,4,ICON_TALENT_THE_SOLIDARITY_OF_LOVE,0,200,Skill,,,,,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_THE_SOLIDARITY_OF_LOVE,,,,60,,1500,,,,,,,,,0,0,0,0,0,,,4#7,,4,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_THE_SOLIDARITY_OF_LOVE,,,,70,,2200,,,,,,,,,0,0,0,0,0,,,3#6,,5,,0,,,,,,,Hero,,,,
PASSIVE_ODE_TO_LUCK,91502,幸运之颂歌,LOC_SKILL_NAMECN_PASSIVE_ODE_TO_LUCK,1,,LOC_SKILL_DES_DETAIL_PASSIVE_ODE_TO_LUCK_NEW_1,LOC_SKILL_DES_DETAIL_PASSIVE_ODE_TO_LUCK,Magical,,,,,,,,,,,,,0,0,0,0,0,0,Friendly,,,0,ICON_PASSIVE_GLORIA,0,,,,HP,0.07,Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_ODE_TO_LUCK_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP,0.11,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_ODE_TO_LUCK,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,HP#Cure,0.17#0.20,Percentage#Percentage,Hero,,,,
PASSIVE_POTION_THROW,91503,药水投掷,LOC_SKILL_NAMECN_PASSIVE_POTION_THROW,1,,LOC_SKILL_DES_DETAIL_PASSIVE_POTION_THROW,LOC_SKILL_DES_DETAIL_PASSIVE_POTION_THROW,Magical,正前方半径 R,5,眩晕时间,5,,,,,,,,,0,0.3,400,0,0,0,Friendly,200,AttackPer,0,ICON_PASSIVE_AIDPOTION,7,100,Skill,,,,,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_POTION_THROW,,,,5,,5,,,,,,,,,0,0.36,2000,0,0,,,220,,0,,7,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_POTION_THROW,,,,5,,5,,,,,,,,,0,0.45,4000,0,0,,,250,,0,,7,,,,,,,Hero,,,,
TALENT_CAMP_HEGEMONY,91601,阵营制霸,LOC_SKILL_NAMECN_TALENT_CAMP_HEGEMONY,1,,LOC_SKILL_DES_DETAIL_TALENT_CAMP_HEGEMONY_LV1,LOC_SKILL_DES_DETAIL_TALENT_CAMP_HEGEMONY,Physical,克制阵营伤害增加万分比,900,,,,,,,,,,,0,0,0,0,0,0,Friendly,,,0,ICON_TALENT_CAMP_HEGEMONY,0,,,,Damage,0,Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_CAMP_HEGEMONY_LV1,,,,1300,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,Damage,0,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_CAMP_HEGEMONY,,,,2200,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,Damage,0.15,Percentage,Hero,,,,
PASSIVE_CONCENTRATION,91602,集中攻击,LOC_SKILL_NAMECN_PASSIVE_CONCENTRATION,1,,LOC_SKILL_DES_DETAIL_PASSIVE_CONCENTRATION,LOC_SKILL_DES_DETAIL_PASSIVE_CONCENTRATION,Physical,物攻增加万分比,1200,物抗降低万分比,1000,溅射半径,5,溅射角度,120,溅射伤害万分比,2000,buff持续时间(10倍),80,0,0,0,0,0,0,Enemy,350,HPPer,1,ICON_PASSIVE_SPEARDYNAMO,0,100,Attack1,,HP#PhysicalAttack,0.03#0.03,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_CONCENTRATION,,,,1800,,1000,,5,,120,,2500,,80,0,0,0,0,0,,,350,,1,,0,,,,HP#PhysicalAttack,0.05#0.05,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_CONCENTRATION,,,,3000,,1000,,5,,120,,3000,,80,0,0,0,0,0,,,350,,1,,0,,,,HP#PhysicalAttack,0.07#0.07,Percentage#Percentage,Hero,,,,
PASSIVE_BROKEN_BLADE,91603,碎裂之刃,LOC_SKILL_NAMECN_PASSIVE_BROKEN_BLADE,1,,LOC_SKILL_DES_DETAIL_PASSIVE_BROKEN_BLADE,LOC_SKILL_DES_DETAIL_PASSIVE_BROKEN_BLADE,Physical,正前方长度,15,正前方宽度,7,触发集中攻击触发攻击次数,3,集中攻击状态下触发间隔,0,集中攻击状态下提升千分比,200,,,0.95,0,500,0,0,0,Enemy,6,AttackNum,0,ICON_PASSIVE_BROKEN_BLADE,9,100,Attack2,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_BROKEN_BLADE,,,,15,,7,,3,,0,,300,,,1.05,0,4000,0,0,,,6,,0,,9,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_BROKEN_BLADE,,,,15,,7,,3,,0,,500,,,1.2,0,8000,0,0,,,6,,0,,9,,,,,,,Hero,,,,
TALENT_LIKE_GALE,91701,疾如狂风,LOC_SKILL_NAMECN_TALENT_LIKE_GALE,1,,LOC_SKILL_DES_DETAIL_TALENT_LIKE_GALE,LOC_SKILL_DES_DETAIL_TALENT_LIKE_GALE,Physical,buff持续时间(10倍),40,眩晕概率万分比,10000,眩晕时间(10倍),20,,,,,,,0,0,0,0,0,0,Friendly,0,Kill,0,ICON_TALENT_LIKE_GALE,10,900,,,AttackSpeed,0.05,Percentage,Hero,FALSE,Talent,,
,,,,2,,LOC_SKILL_DES_DETAIL_TALENT_LIKE_GALE,,,,50,,10000,,20,,,,,,,0,0,0,0,0,,,0,,0,,8,,,,AttackSpeed,0.075,Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_TALENT_LIKE_GALE_LV3,,,,60,,10000,,30,,,,,,,0,0,0,0,0,,,0,,0,,6,,,,AttackSpeed,0.12,Percentage,Hero,,,,
PASSIVE_MAGIC_ARROW,91702,幻矢,LOC_SKILL_NAMECN_PASSIVE_MAGIC_ARROW,1,,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_ARROW_NEW_1,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_ARROW,Physical,,,,,,,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_PASSIVE_MAGIC_ARROW,0,,,,Damage#CriticalHit,0.03#0.03,Percentage#Percentage,Hero,FALSE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_1
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_ARROW_NEW_1,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,Damage#CriticalHit,0.05#0.05,Percentage#Percentage,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_MAGIC_ARROW,,,,,,,,,,,,,,,0,0,0,0,0,,,,,0,,0,,,,Damage#CriticalHit#PhysicalAttack,0.07#0.07#0.08,Percentage#Percentage#Percentage,Hero,,,,
PASSIVE_CRACK_MAGIC_ARROW,91703,破魔之箭,LOC_SKILL_NAMECN_PASSIVE_CRACK_MAGIC_ARROW,1,,LOC_SKILL_DES_DETAIL_PASSIVE_CRACK_MAGIC_ARROW,LOC_SKILL_DES_DETAIL_PASSIVE_CRACK_MAGIC_ARROW,Physical,,,,,,,,,,,,,0.75,0,750,0,0,0,Enemy,150,AttackPer,0,ICON_PASSIVE_CRACK_MAGIC_ARROW,0,100,Skill,,,,,Hero,TRUE,Passive,,LOC_PASSIVE_UNLOCK_CONDITION_2
,,,,2,,LOC_SKILL_DES_DETAIL_PASSIVE_CRACK_MAGIC_ARROW,,,,,,,,,,,,,,,0.9,0,4000,0,0,,,150,,0,,0,,,,,,,Hero,,,,
,,,,3,,LOC_SKILL_DES_DETAIL_PASSIVE_CRACK_MAGIC_ARROW,,,,,,,,,,,,,,,1.1,0,8000,0,0,,,180,,0,,0,,,,,,,Hero,,,,
TALENT_BLOOD_KING,91801,鲜血君王,LOC_SKILL_NAMECN_TALENT_BLOOD_KING,1,,LOC_SKILL_DES_DETAIL_TALENT_BLOOD_KING,LOC_SKILL_DES_DETAIL_TALENT_BLOOD_KING,Physical,buff持续时间(10倍),80,治疗转换伤害万分比,5000,,,,,,,,,0,0,0,0,0,0,Enemy,5,AttackNum,1,ICON_TALENT_BLOOD_KING,0,900,,,PhysicalArmorIgnoreFactor,0.06,Percentage,Hero,FALSE,Talent,,
