_ID,_VALUE,NameKey:loc,#Name:string,DesKey:loc,#Des:string,Type:string,Type_Factor_1:int,Type_Factor_2:int,AccomplishCondition_Type:string,Condition_Factor_1:long,Condition_Factor_2:long,Condition_Factor_3:long,ConvertServerFactor:int,Reward1:id,RewardNum1:int,Reward2:id,RewardNum2:int,Reward3:id,RewardNum3:int,Rare:id,Sort:int,UDiceCategory:string,UdiceCategoryName:loc,HideInAchieve:string
ACHIEVE_QUEST_JIFENTOWER_6,400038,,,LOC_ACHIEVE_QUEST_DES_JIFENTOWER,吉芬塔到达第{1}层,Achieve,,,CorpsBattlefloor,1,300,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,300,,,,9962,,LOC_ACHIEVE_QUEST_TITLE_JIFENTOWER,
ACHIEVE_QUEST_JIFENTOWER_7,400039,,,LOC_ACHIEVE_QUEST_DES_JIFENTOWER,吉芬塔到达第{1}层,Achieve,,,CorpsBattlefloor,1,350,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9961,,LOC_ACHIEVE_QUEST_TITLE_JIFENTOWER,
ACHIEVE_QUEST_JIFENTOWER_8,400040,,,LOC_ACHIEVE_QUEST_DES_JIFENTOWER,吉芬塔到达第{1}层,Achieve,,,CorpsBattlefloor,1,400,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9960,,LOC_ACHIEVE_QUEST_TITLE_JIFENTOWER,
ACHIEVE_QUEST_GUYONGMAO_ZENY_1,400041,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,雇佣猫之野望,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_ZENY_1,Zeny大作战通关精英难度,Achieve,,,AttackOnSubLevel,1,104,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9959,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_ZENY_2,400042,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_ZENY_2,Zeny大作战通关大师难度,Achieve,,,AttackOnSubLevel,1,105,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9958,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_ZENY_3,400043,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_ZENY_3,Zeny大作战通关噩梦难度,Achieve,,,AttackOnSubLevel,1,106,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9957,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_ZENY_4,400044,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_ZENY_4,Zeny大作战通关地狱难度,Achieve,,,AttackOnSubLevel,1,107,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9956,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_SOUL_1,400045,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_SOUL_1,魔魂试炼通关精英难度,Achieve,,,AttackOnSubLevel,1,204,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9955,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_SOUL_2,400046,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_SOUL_2,魔魂试炼通关大师难度,Achieve,,,AttackOnSubLevel,1,205,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9954,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_SOUL_3,400047,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_SOUL_3,魔魂试炼通关噩梦难度,Achieve,,,AttackOnSubLevel,1,206,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9953,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_SOUL_4,400048,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_SOUL_4,魔魂试炼通关地狱难度,Achieve,,,AttackOnSubLevel,1,207,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9952,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_TALENT_1,400049,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_TALENT_1,天赋果实园通关精英难度,Achieve,,,AttackOnSubLevel,1,304,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9951,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_TALENT_2,400050,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_TALENT_2,天赋果实园通关大师难度,Achieve,,,AttackOnSubLevel,1,305,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9950,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_TALENT_3,400051,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_TALENT_3,天赋果实园通关噩梦难度,Achieve,,,AttackOnSubLevel,1,306,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9949,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_GUYONGMAO_TALENT_4,400052,,,LOC_ACHIEVE_QUEST_DES_GUYONGMAO_TALENT_4,天赋果实园通关地狱难度,Achieve,,,AttackOnSubLevel,1,307,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9948,,LOC_ACHIEVE_QUEST_TITLE_GUYONGMAO,
ACHIEVE_QUEST_DOJO_1,400053,LOC_ACHIEVE_QUEST_TITLE_DOJO,道场挑战,LOC_ACHIEVE_QUEST_DES_DOJO,道场挑战通过第{1}关,Achieve,,,CrusadeChallengeWin,3,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9947,,LOC_ACHIEVE_QUEST_TITLE_DOJO,
ACHIEVE_QUEST_DOJO_2,400054,,,LOC_ACHIEVE_QUEST_DES_DOJO,道场挑战通过第{1}关,Achieve,,,CrusadeChallengeWin,6,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9946,,LOC_ACHIEVE_QUEST_TITLE_DOJO,
ACHIEVE_QUEST_DOJO_3,400055,,,LOC_ACHIEVE_QUEST_DES_DOJO,道场挑战通过第{1}关,Achieve,,,CrusadeChallengeWin,9,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9945,,LOC_ACHIEVE_QUEST_TITLE_DOJO,
ACHIEVE_QUEST_DOJO_4,400056,,,LOC_ACHIEVE_QUEST_DES_DOJO,道场挑战通过第{1}关,Achieve,,,CrusadeChallengeWin,12,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,300,ITEM_COLLECTION_MUSIC_BGM_RO_BATTLE_DOJO,1,,9944,,LOC_ACHIEVE_QUEST_TITLE_DOJO,
ACHIEVE_QUEST_GOD_1,400057,LOC_ACHIEVE_QUEST_TITLE_GOD,神之守护兽,LOC_ACHIEVE_QUEST_DES_GOD,神之守护兽累计获得{0}颗星,Achieve,,,GuardianChallengeStar,24,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9943,,LOC_ACHIEVE_QUEST_TITLE_GOD,
ACHIEVE_QUEST_GOD_2,400058,,,LOC_ACHIEVE_QUEST_DES_GOD,神之守护兽累计获得{0}颗星,Achieve,,,GuardianChallengeStar,48,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9942,,LOC_ACHIEVE_QUEST_TITLE_GOD,
ACHIEVE_QUEST_GOD_3,400059,,,LOC_ACHIEVE_QUEST_DES_GOD,神之守护兽累计获得{0}颗星,Achieve,,,GuardianChallengeStar,72,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9941,,LOC_ACHIEVE_QUEST_TITLE_GOD,
ACHIEVE_QUEST_GOD_4,400060,,,LOC_ACHIEVE_QUEST_DES_GOD,神之守护兽累计获得{0}颗星,Achieve,,,GuardianChallengeStar,96,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9940,,LOC_ACHIEVE_QUEST_TITLE_GOD,
ACHIEVE_QUEST_GOD_5,400061,,,LOC_ACHIEVE_QUEST_DES_GOD,神之守护兽累计获得{0}颗星,Achieve,,,GuardianChallengeStar,120,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9939,,LOC_ACHIEVE_QUEST_TITLE_GOD,
ACHIEVE_QUEST_GOD_6,400062,,,LOC_ACHIEVE_QUEST_DES_GOD,神之守护兽累计获得{0}颗星,Achieve,,,GuardianChallengeStar,144,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9938,,LOC_ACHIEVE_QUEST_TITLE_GOD,
ACHIEVE_QUEST_WORLD_MVP_TOTAL_1,400063,LOC_ACHIEVE_QUEST_TITLE_WORLD_MVP_TOTAL,世界MVP,LOC_ACHIEVE_QUEST_DES_WORLD_MVP_TOTAL,对世界MVP累计造成{0}M点伤害,Achieve,,,WorldBossDamage,5000000000,,,1000000,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9937,,LOC_ACHIEVE_QUEST_TITLE_WORLD_MVP_TOTAL,
ACHIEVE_QUEST_WORLD_MVP_TOTAL_2,400064,,,LOC_ACHIEVE_QUEST_DES_WORLD_MVP_TOTAL,对世界MVP累计造成{0}M点伤害,Achieve,,,WorldBossDamage,10000000000,,,1000000,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9936,,LOC_ACHIEVE_QUEST_TITLE_WORLD_MVP_TOTAL,
ACHIEVE_QUEST_WORLD_MVP_TOTAL_3,400065,,,LOC_ACHIEVE_QUEST_DES_WORLD_MVP_TOTAL,对世界MVP累计造成{0}M点伤害,Achieve,,,WorldBossDamage,15000000000,,,1000000,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9935,,LOC_ACHIEVE_QUEST_TITLE_WORLD_MVP_TOTAL,
ACHIEVE_QUEST_WORLD_MVP_TOTAL_4,400066,,,LOC_ACHIEVE_QUEST_DES_WORLD_MVP_TOTAL,对世界MVP累计造成{0}M点伤害,Achieve,,,WorldBossDamage,20000000000,,,1000000,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9934,,LOC_ACHIEVE_QUEST_TITLE_WORLD_MVP_TOTAL,
ACHIEVE_QUEST_WORLD_MVP_ONCE_1,400067,,,LOC_ACHIEVE_QUEST_DES_WORLD_MVP_ONCE,对世界MVP单次造成{0}M点伤害,Achieve,,,WorldBossDamageOnce,75000000,250,,1000000,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9933,,LOC_ACHIEVE_QUEST_TITLE_WORLD_MVP_ONCE,
ACHIEVE_QUEST_WORLD_MVP_ONCE_2,400068,,,LOC_ACHIEVE_QUEST_DES_WORLD_MVP_ONCE,对世界MVP单次造成{0}M点伤害,Achieve,,,WorldBossDamageOnce,100000000,250,,1000000,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9932,,LOC_ACHIEVE_QUEST_TITLE_WORLD_MVP_ONCE,
ACHIEVE_QUEST_WORLD_MVP_ONCE_3,400069,,,LOC_ACHIEVE_QUEST_DES_WORLD_MVP_ONCE,对世界MVP单次造成{0}M点伤害,Achieve,,,WorldBossDamageOnce,125000000,250,,1000000,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,ITEM_COLLECTION_PAINTING_2,1,,9931,,LOC_ACHIEVE_QUEST_TITLE_WORLD_MVP_ONCE,
ACHIEVE_QUEST_WORLD_MVP_ONCE_4,400070,,,LOC_ACHIEVE_QUEST_DES_WORLD_MVP_ONCE,对世界MVP单次造成{0}M点伤害,Achieve,,,WorldBossDamageOnce,150000000,250,,1000000,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9930,,LOC_ACHIEVE_QUEST_TITLE_WORLD_MVP_ONCE,
ACHIEVE_QUEST_ACHIEVE_1,400071,LOC_ACHIEVE_QUEST_TITLE_ACHIEVE,成就达成,LOC_ACHIEVE_QUEST_DES_ACHIEVE,累计完成{0}个成就任务,Achieve,,,Achievement,99,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9929,,LOC_ACHIEVE_QUEST_TITLE_ACHIEVE,
ACHIEVE_QUEST_ACHIEVE_2,400072,,,LOC_ACHIEVE_QUEST_DES_ACHIEVE,累计完成{0}个成就任务,Achieve,,,Achievement,149,,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,300,ITEM_COLLECTION_MUSIC_BGM_BGM_GOOD_MORNING,1,,9928,,LOC_ACHIEVE_QUEST_TITLE_ACHIEVE,
ACHIEVE_QUEST_ACHIEVE_3,400073,,,LOC_ACHIEVE_QUEST_DES_ACHIEVE,累计完成{0}个成就任务,Achieve,,,Achievement,199,,,1,ITEM_ACHIEVE_EXP,1200,ITEM_CRYSTAL,500,,,,9927,,LOC_ACHIEVE_QUEST_TITLE_ACHIEVE,
ACHIEVE_QUEST_UNLOCK_MONSTER_1,400074,LOC_ACHIEVE_QUEST_TITLE_UNLOCK_MONSTER,解锁魔物,LOC_ACHIEVE_QUEST_DES_UNLOCK_MONSTER,累计解锁{0}个魔物,Achieve,,,UnlockMonster,30,,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9926,,LOC_ACHIEVE_QUEST_TITLE_UNLOCK_MONSTER,
ACHIEVE_QUEST_UNLOCK_MONSTER_2,400075,,,LOC_ACHIEVE_QUEST_DES_UNLOCK_MONSTER,累计解锁{0}个魔物,Achieve,,,UnlockMonster,40,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9925,,LOC_ACHIEVE_QUEST_TITLE_UNLOCK_MONSTER,
ACHIEVE_QUEST_UNLOCK_MONSTER_3,400076,,,LOC_ACHIEVE_QUEST_DES_UNLOCK_MONSTER,累计解锁{0}个魔物,Achieve,,,UnlockMonster,50,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9924,,LOC_ACHIEVE_QUEST_TITLE_UNLOCK_MONSTER,
ACHIEVE_QUEST_UNLOCK_MONSTER_4,400077,,,LOC_ACHIEVE_QUEST_DES_UNLOCK_MONSTER,累计解锁{0}个魔物,Achieve,,,UnlockMonster,60,,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9923,,LOC_ACHIEVE_QUEST_TITLE_UNLOCK_MONSTER,
ACHIEVE_QUEST_UNLOCK_MONSTER_5,400078,,,LOC_ACHIEVE_QUEST_DES_UNLOCK_MONSTER,累计解锁{0}个魔物,Achieve,,,UnlockMonster,70,,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9922,,LOC_ACHIEVE_QUEST_TITLE_UNLOCK_MONSTER,
ACHIEVE_QUEST_UNLOCK_MONSTER_6,400079,,,LOC_ACHIEVE_QUEST_DES_UNLOCK_MONSTER,累计解锁{0}个魔物,Achieve,,,UnlockMonster,80,,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,,,,9921,,LOC_ACHIEVE_QUEST_TITLE_UNLOCK_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_B_1,400080,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,获得魔物,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_B,累计获得{0}个B级魔物,Achieve,,,HeroColor,50,3,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9920,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_B_2,400081,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_B,累计获得{0}个B级魔物,Achieve,,,HeroColor,100,3,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9919,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_B_3,400082,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_B,累计获得{0}个B级魔物,Achieve,,,HeroColor,200,3,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9918,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_A_1,400083,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_A,累计获得{0}个A级魔物,Achieve,,,HeroColor,40,4,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9917,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_A_2,400084,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_A,累计获得{0}个A级魔物,Achieve,,,HeroColor,80,4,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9916,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_A_3,400085,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_A,累计获得{0}个A级魔物,Achieve,,,HeroColor,160,4,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9915,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_S_1,400086,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_S,累计获得{0}个S级魔物,Achieve,,,HeroColor,30,5,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9914,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_S_2,400087,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_S,累计获得{0}个S级魔物,Achieve,,,HeroColor,60,5,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9913,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_S_3,400088,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_S,累计获得{0}个S级魔物,Achieve,,,HeroColor,120,5,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9912,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_SS_1,400089,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_SS,累计获得{0}个SS级魔物,Achieve,,,HeroColor,15,6,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9911,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_SS_2,400090,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_SS,累计获得{0}个SS级魔物,Achieve,,,HeroColor,30,6,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9910,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_SS_3,400091,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_SS,累计获得{0}个SS级魔物,Achieve,,,HeroColor,60,6,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,ITEM_COLLECTION_MUSIC_BGM_LOTTERY,1,,9909,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_GET_MONSTER_SS_4,400092,,,LOC_ACHIEVE_QUEST_DES_GET_MONSTER_SS,累计获得{0}个SS级魔物,Achieve,,,HeroColor,120,6,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9908,,LOC_ACHIEVE_QUEST_TITLE_GET_MONSTER,
ACHIEVE_QUEST_EVOLVE_MONSTER_1,400093,LOC_ACHIEVE_QUEST_TITLE_EVOLVE_MONSTER,魔物升星,LOC_ACHIEVE_QUEST_DES_EVOLVE_MONSTER,拥有{0}个{1}星以上的魔物,Achieve,,,UpgradeHeroStar,1,5,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9907,,LOC_ACHIEVE_QUEST_TITLE_EVOLVE_MONSTER,
ACHIEVE_QUEST_EVOLVE_MONSTER_2,400094,,,LOC_ACHIEVE_QUEST_DES_EVOLVE_MONSTER,拥有{0}个{1}星以上的魔物,Achieve,,,UpgradeHeroStar,1,8,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9906,,LOC_ACHIEVE_QUEST_TITLE_EVOLVE_MONSTER,
ACHIEVE_QUEST_EVOLVE_MONSTER_3,400095,,,LOC_ACHIEVE_QUEST_DES_EVOLVE_MONSTER,拥有{0}个{1}星以上的魔物,Achieve,,,UpgradeHeroStar,1,10,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9905,,LOC_ACHIEVE_QUEST_TITLE_EVOLVE_MONSTER,
ACHIEVE_QUEST_EVOLVE_MONSTER_4,400096,,,LOC_ACHIEVE_QUEST_DES_EVOLVE_MONSTER,拥有{0}个{1}星以上的魔物,Achieve,,,UpgradeHeroStar,1,15,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,300,ITEM_COLLECTION_PAINTING_14,1,,9904,,LOC_ACHIEVE_QUEST_TITLE_EVOLVE_MONSTER,
ACHIEVE_QUEST_EVOLVE_MONSTER_5,400097,,,LOC_ACHIEVE_QUEST_DES_EVOLVE_MONSTER,拥有{0}个{1}星以上的魔物,Achieve,,,UpgradeHeroStar,5,5,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,100,,,,9903,,LOC_ACHIEVE_QUEST_TITLE_EVOLVE_MONSTER,
ACHIEVE_QUEST_EVOLVE_MONSTER_6,400098,,,LOC_ACHIEVE_QUEST_DES_EVOLVE_MONSTER,拥有{0}个{1}星以上的魔物,Achieve,,,UpgradeHeroStar,5,8,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9902,,LOC_ACHIEVE_QUEST_TITLE_EVOLVE_MONSTER,
ACHIEVE_QUEST_EVOLVE_MONSTER_7,400099,,,LOC_ACHIEVE_QUEST_DES_EVOLVE_MONSTER,拥有{0}个{1}星以上的魔物,Achieve,,,UpgradeHeroStar,5,10,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,300,,,,9901,,LOC_ACHIEVE_QUEST_TITLE_EVOLVE_MONSTER,
ACHIEVE_QUEST_EVOLVE_MONSTER_8,400100,,,LOC_ACHIEVE_QUEST_DES_EVOLVE_MONSTER,拥有{0}个{1}星以上的魔物,Achieve,,,UpgradeHeroStar,5,15,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,500,,,,9900,,LOC_ACHIEVE_QUEST_TITLE_EVOLVE_MONSTER,
ACHIEVE_QUEST_INTIMATE_1,400101,LOC_ACHIEVE_QUEST_TITLE_INTIMATE,亲密度,LOC_ACHIEVE_QUEST_DES_INTIMATE,拥有{0}个亲密度{1}级以上的魔物,Achieve,,,HeroDegree,1,10,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9899,,LOC_ACHIEVE_QUEST_TITLE_INTIMATE,
ACHIEVE_QUEST_INTIMATE_2,400102,,,LOC_ACHIEVE_QUEST_DES_INTIMATE,拥有{0}个亲密度{1}级以上的魔物,Achieve,,,HeroDegree,1,15,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9898,,LOC_ACHIEVE_QUEST_TITLE_INTIMATE,
ACHIEVE_QUEST_INTIMATE_3,400103,,,LOC_ACHIEVE_QUEST_DES_INTIMATE,拥有{0}个亲密度{1}级以上的魔物,Achieve,,,HeroDegree,1,24,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9897,,LOC_ACHIEVE_QUEST_TITLE_INTIMATE,
ACHIEVE_QUEST_INTIMATE_4,400104,,,LOC_ACHIEVE_QUEST_DES_INTIMATE,拥有{0}个亲密度{1}级以上的魔物,Achieve,,,HeroDegree,5,24,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,,,,9896,,LOC_ACHIEVE_QUEST_TITLE_INTIMATE,
ACHIEVE_QUEST_INTIMATE_5,400105,,,LOC_ACHIEVE_QUEST_DES_INTIMATE,拥有{0}个亲密度{1}级以上的魔物,Achieve,,,HeroDegree,10,24,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,300,,,,9895,,LOC_ACHIEVE_QUEST_TITLE_INTIMATE,
ACHIEVE_QUEST_BONDAGE_1,400106,LOC_ACHIEVE_QUEST_TITLE_BONDAGE,爱的羁绊,LOC_ACHIEVE_QUEST_DES_BONDAGE,拥有{0}个爱的羁绊{1}级以上的魔物,Achieve,,,UpgradeHeroBadge,1,1,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9894,,LOC_ACHIEVE_QUEST_TITLE_BONDAGE,
ACHIEVE_QUEST_BONDAGE_2,400107,,,LOC_ACHIEVE_QUEST_DES_BONDAGE,拥有{0}个爱的羁绊{1}级以上的魔物,Achieve,,,UpgradeHeroBadge,1,5,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9893,,LOC_ACHIEVE_QUEST_TITLE_BONDAGE,
ACHIEVE_QUEST_BONDAGE_3,400108,,,LOC_ACHIEVE_QUEST_DES_BONDAGE,拥有{0}个爱的羁绊{1}级以上的魔物,Achieve,,,UpgradeHeroBadge,1,9,,1,ITEM_ACHIEVE_EXP,200,ITEM_CRYSTAL,200,,,,9892,,LOC_ACHIEVE_QUEST_TITLE_BONDAGE,
ACHIEVE_QUEST_BONDAGE_4,400109,,,LOC_ACHIEVE_QUEST_DES_BONDAGE,拥有{0}个爱的羁绊{1}级以上的魔物,Achieve,,,UpgradeHeroBadge,5,9,,1,ITEM_ACHIEVE_EXP,400,ITEM_CRYSTAL,100,ITEM_COLLECTION_PAINTING_3,1,,9891,,LOC_ACHIEVE_QUEST_TITLE_BONDAGE,
ACHIEVE_QUEST_BONDAGE_5,400110,,,LOC_ACHIEVE_QUEST_DES_BONDAGE,拥有{0}个爱的羁绊{1}级以上的魔物,Achieve,,,UpgradeHeroBadge,10,9,,1,ITEM_ACHIEVE_EXP,800,ITEM_CRYSTAL,300,,,,9890,,LOC_ACHIEVE_QUEST_TITLE_BONDAGE,
ACHIEVE_QUEST_SPAR_LEVEL_1,400111,LOC_ACHIEVE_QUEST_TITLE_SPAR_LEVEL,宝石强化,LOC_ACHIEVE_QUEST_DES_SPAR_LEVEL,镶嵌{0}个{1}级以上的宝石,Achieve,,,SparLevel,4,30,,1,ITEM_ACHIEVE_EXP,50,ITEM_CRYSTAL,100,,,,9889,,LOC_ACHIEVE_QUEST_TITLE_SPAR_LEVEL,
ACHIEVE_QUEST_SPAR_LEVEL_2,400112,,,LOC_ACHIEVE_QUEST_DES_SPAR_LEVEL,镶嵌{0}个{1}级以上的宝石,Achieve,,,SparLevel,4,40,,1,ITEM_ACHIEVE_EXP,100,ITEM_CRYSTAL,100,,,,9888,,LOC_ACHIEVE_QUEST_TITLE_SPAR_LEVEL,
