_ID,_VALUE,#GroupName:string,DropType:string,ItemID:id[],#ItemName:string[],ItemDropWeight:int[],ItemMinCount:int[],ItemMaxCount:int[],VipLimit:int[]
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_4,弓兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_5,弓兵蓝装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_1,骑兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_2,骑兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_3,骑兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_4,骑兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_5,骑兵蓝装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_1,步兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_2,步兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_3,步兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_4,步兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_5,步兵蓝装A5,10,1,1,0
DROPGROUD_3002,3002,蓝色2稀有军装,Item,ITEM_CORPS_BREAK_ARCHER_GREEN_1,弓兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_2,弓兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_3,弓兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_4,弓兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_1,骑兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_2,骑兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_3,骑兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_4,骑兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_1,步兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_2,步兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_3,步兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_4,步兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_1,弓兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_2,弓兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_3,弓兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_4,弓兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_5,弓兵蓝装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_1,骑兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_2,骑兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_3,骑兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_4,骑兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_5,骑兵蓝装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_1,步兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_2,步兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_3,步兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_4,步兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_5,步兵蓝装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_6,弓兵蓝装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_7,弓兵蓝装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_8,弓兵蓝装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_9,弓兵蓝装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_10,弓兵蓝装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_6,骑兵蓝装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_7,骑兵蓝装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_8,骑兵蓝装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_9,骑兵蓝装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_10,骑兵蓝装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_6,步兵蓝装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_7,步兵蓝装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_8,步兵蓝装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_9,步兵蓝装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_10,步兵蓝装B5,10,1,1,0
DROPGROUD_3003,3003,紫色1稀有军装,Item,ITEM_CORPS_BREAK_ARCHER_BLUE_1,弓兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_2,弓兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_3,弓兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_4,弓兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_5,弓兵蓝装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_1,骑兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_2,骑兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_3,骑兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_4,骑兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_5,骑兵蓝装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_1,步兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_2,步兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_3,步兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_4,步兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_5,步兵蓝装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_6,弓兵蓝装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_7,弓兵蓝装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_8,弓兵蓝装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_9,弓兵蓝装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_10,弓兵蓝装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_6,骑兵蓝装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_7,骑兵蓝装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_8,骑兵蓝装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_9,骑兵蓝装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_10,骑兵蓝装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_6,步兵蓝装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_7,步兵蓝装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_8,步兵蓝装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_9,步兵蓝装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_10,步兵蓝装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_1,弓兵紫装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_2,弓兵紫装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_3,弓兵紫装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_4,弓兵紫装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_5,弓兵紫装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_1,骑兵紫装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_2,骑兵紫装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_3,骑兵紫装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_4,骑兵紫装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_5,骑兵紫装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_1,步兵紫装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_2,步兵紫装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_3,步兵紫装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_4,步兵紫装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_5,步兵紫装A5,10,1,1,0
DROPGROUD_3004,3004,紫色2稀有军装,Item,ITEM_CORPS_BREAK_ARCHER_BLUE_6,弓兵蓝装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_7,弓兵蓝装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_8,弓兵蓝装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_9,弓兵蓝装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_10,弓兵蓝装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_6,骑兵蓝装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_7,骑兵蓝装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_8,骑兵蓝装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_9,骑兵蓝装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_10,骑兵蓝装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_6,步兵蓝装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_7,步兵蓝装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_8,步兵蓝装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_9,步兵蓝装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_10,步兵蓝装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_1,弓兵紫装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_2,弓兵紫装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_3,弓兵紫装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_4,弓兵紫装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_5,弓兵紫装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_1,骑兵紫装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_2,骑兵紫装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_3,骑兵紫装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_4,骑兵紫装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_5,骑兵紫装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_1,步兵紫装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_2,步兵紫装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_3,步兵紫装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_4,步兵紫装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_5,步兵紫装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_6,弓兵紫装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_7,弓兵紫装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_8,弓兵紫装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_9,弓兵紫装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_10,弓兵紫装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_6,骑兵紫装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_7,骑兵紫装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_8,骑兵紫装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_9,骑兵紫装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_10,骑兵紫装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_6,步兵紫装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_7,步兵紫装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_8,步兵紫装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_9,步兵紫装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_10,步兵紫装B5,10,1,1,0
DROPGROUD_3005,3005,紫色3稀有军装,Item,ITEM_CORPS_BREAK_ARCHER_PURPLE_1,弓兵紫装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_2,弓兵紫装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_3,弓兵紫装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_4,弓兵紫装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_5,弓兵紫装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_1,骑兵紫装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_2,骑兵紫装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_3,骑兵紫装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_4,骑兵紫装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_5,骑兵紫装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_1,步兵紫装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_2,步兵紫装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_3,步兵紫装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_4,步兵紫装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_5,步兵紫装A5,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_6,弓兵紫装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_7,弓兵紫装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_8,弓兵紫装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_9,弓兵紫装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_10,弓兵紫装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_6,骑兵紫装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_7,骑兵紫装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_8,骑兵紫装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_9,骑兵紫装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_10,骑兵紫装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_6,步兵紫装B1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_7,步兵紫装B2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_8,步兵紫装B3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_9,步兵紫装B4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_10,步兵紫装B5,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_11,弓兵紫装C1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_12,弓兵紫装C2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_13,弓兵紫装C3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_14,弓兵紫装C4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_PURPLE_15,弓兵紫装C5,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_11,骑兵紫装C1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_12,骑兵紫装C2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_13,骑兵紫装C3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_14,骑兵紫装C4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_PURPLE_15,骑兵紫装C5,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_11,步兵紫装C1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_12,步兵紫装C2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_13,步兵紫装C3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_14,步兵紫装C4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_PURPLE_15,步兵紫装C5,10,1,1,0
DROPGROUD_3101,3101,白绿军装加勋章,Item,ITEM_CORPS_BREAK_ARCHER_WHITE_1,弓兵白装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_WHITE_2,弓兵白装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_WHITE_3,弓兵白装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_WHITE_4,弓兵白装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_1,骑兵白装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_2,骑兵白装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_3,骑兵白装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_4,骑兵白装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_1,步兵白装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_2,步兵白装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_3,步兵白装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_4,步兵白装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_1,弓兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_2,弓兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_3,弓兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_4,弓兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_1,骑兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_2,骑兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_3,骑兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_4,骑兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_1,步兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_2,步兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_3,步兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_4,步兵绿装4,10,1,1,0
DROPGROUD_3102,3102,白绿蓝军装加勋章,Item,ITEM_CORPS_BREAK_ARCHER_WHITE_1,弓兵白装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_WHITE_2,弓兵白装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_WHITE_3,弓兵白装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_WHITE_4,弓兵白装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_1,骑兵白装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_2,骑兵白装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_3,骑兵白装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_4,骑兵白装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_1,步兵白装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_2,步兵白装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_3,步兵白装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_4,步兵白装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_1,弓兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_2,弓兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_3,弓兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_4,弓兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_1,骑兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_2,骑兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_3,骑兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_4,骑兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_1,步兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_2,步兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_3,步兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_4,步兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_1,弓兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_2,弓兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_3,弓兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_BLUE_4,弓兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_1,骑兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_2,骑兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_3,骑兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_BLUE_4,骑兵蓝装A4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_1,步兵蓝装A1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_2,步兵蓝装A2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_3,步兵蓝装A3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_BLUE_4,步兵蓝装A4,10,1,1,0
DROPGROUD_3103,3103,白绿蓝军装加勋章,Item,ITEM_CORPS_BREAK_ARCHER_WHITE_1,弓兵白装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_WHITE_2,弓兵白装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_WHITE_3,弓兵白装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_WHITE_4,弓兵白装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_1,骑兵白装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_2,骑兵白装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_3,骑兵白装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_WHITE_4,骑兵白装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_1,步兵白装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_2,步兵白装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_3,步兵白装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_WHITE_4,步兵白装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_1,弓兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_2,弓兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_3,弓兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_ARCHER_GREEN_4,弓兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_1,骑兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_2,骑兵绿装2,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_3,骑兵绿装3,10,1,1,0
,,,,ITEM_CORPS_BREAK_KNIGHT_GREEN_4,骑兵绿装4,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_1,步兵绿装1,10,1,1,0
,,,,ITEM_CORPS_BREAK_INFANTRY_GREEN_2,步兵绿装2,10,1,1,0
