_ID,_VALUE,LastLevel:int,NameKey:loc,#Name:string,DesKey:loc,EnemyComatEff:int,OpenOurSquare:bool,OurSquare:int,OpenEnemySquare:bool,EnemySquare:int,MapLevelGrade:int,MapLevelPower:int,Recommend:int,AiSkillPointAddRate:decimal,PlayerSkillPointAddRate:decimal,AiStartSkillPoint:int,PlayerStartSkillPoint:int,BGM:id,IsSignificantBattle:bool,LevelType:string,NumOfTime:int,OutputHeroExp:int,OutputHeroGold:int,OutputBattleSoul:int,OutputTeamExp:int,AutoBattleDrop:int[][],FirstReward:id,FirstRewardNumber:int,OutputItem1:id,OutputItem1Num:int,OutputItem1Percentage:decimal,OutputItem2:id,OutputItem2Num:int,OutputItem2Percentage:decimal,OutputItem3:id,OutputItem3Num:int,OutputItem3Percentage:decimal,OutputItem4:id,OutputItem4Num:int,OutputItem4Percentage:decimal,OutputItem5:id,OutputItem5Num:int,OutputItem5Percentage:decimal,MapFileName:string,PlayerFileName:string,BattleScene:string,StartBattleCutscene:id,EnterBattleCutscene:id,RecommendedLevel:int,LevelReward:id,LevelRewardNum:int,IsBossLevel:bool,IsEndPoint:bool,JammingRule:string,OnHookScene:string,OnHookBGM:id
LEVEL_705,705,704,,吉芬,,34542,TRUE,100,TRUE,100,26,0,38380,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,77,39,9,700001#100000|710004#7500,None,0,ITEM_GOLD,18000,1,ITEM_BATTLE_SOUL,3000,1,,,,,,,ITEM_KNIGHTS_EXP,5000,1,705,,battle_001,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_GEFFEN
LEVEL_706,706,705,,吉芬,,37120,TRUE,100,TRUE,100,26,0,41245,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,78,39,9,700001#100000|710004#7500,None,0,ITEM_GOLD,18000,1,ITEM_BATTLE_SOUL,3000,1,,,,,,,ITEM_KNIGHTS_EXP,5000,1,706,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_GEFFEN
LEVEL_707,707,706,,吉芬,,39766,TRUE,100,TRUE,100,26,0,44185,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,78,39,9,700001#100000|710004#7500,None,0,ITEM_GOLD,18000,1,ITEM_BATTLE_SOUL,3000,1,,,,,,,ITEM_KNIGHTS_EXP,5000,1,707,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_GEFFEN
LEVEL_708,708,707,,吉芬,,42466,TRUE,100,TRUE,100,26,0,47185,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,79,40,9,700001#100000|710004#7500,None,0,ITEM_GOLD,18000,1,ITEM_BATTLE_SOUL,3000,1,,,,,,,ITEM_KNIGHTS_EXP,5000,1,708,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_GEFFEN
LEVEL_709,709,708,,吉芬,,43078,TRUE,100,TRUE,100,26,0,47865,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,79,40,9,700001#100000|710004#7500,None,0,ITEM_GOLD,18000,1,ITEM_BATTLE_SOUL,3000,1,,,,,,,ITEM_KNIGHTS_EXP,5000,1,709,,battle_001,,,,,,FALSE,FALSE,,Map_on-hook_1,BGM_RO_BATTLE_GEFFEN
LEVEL_710,710,709,,吉芬,,43690,TRUE,100,TRUE,100,26,0,48545,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,80,40,9,700001#100000|710004#7500,None,0,ITEM_GOLD,18000,1,ITEM_BATTLE_SOUL,3000,1,,,,,,,ITEM_KNIGHTS_EXP,5000,1,710,,battle_001,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_1,BGM_RO_BATTLE_GEFFEN
LEVEL_801,801,710,,普隆德拉,,31041,TRUE,100,TRUE,100,26,0,34490,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,85,42,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,801,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_802,802,801,,普隆德拉,,34141,TRUE,100,TRUE,100,26,0,37935,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,86,42,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,802,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_803,803,802,,普隆德拉,,37341,TRUE,100,TRUE,100,26,0,41490,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,86,43,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,803,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_804,804,803,,普隆德拉,,40644,TRUE,100,TRUE,100,26,0,45160,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,87,43,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,804,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_805,805,804,,普隆德拉,,44050,TRUE,100,TRUE,100,26,0,48945,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,87,44,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,805,,Battle_005,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_806,806,805,,普隆德拉,,47556,TRUE,100,TRUE,100,26,0,52840,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,88,44,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,806,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_807,807,806,,普隆德拉,,51165,TRUE,100,TRUE,100,26,0,56850,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,88,44,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,807,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_808,808,807,,普隆德拉,,54877,TRUE,100,TRUE,100,26,0,60975,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,89,45,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,808,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_809,809,808,,普隆德拉,,55894,TRUE,100,TRUE,100,26,0,62105,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,89,45,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,809,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_810,810,809,,普隆德拉,,56911,TRUE,100,TRUE,100,26,0,63235,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,90,45,10,700001#100000|710005#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,810,,Battle_005,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_901,901,810,,普隆德拉,,41454,TRUE,100,TRUE,100,32,0,46060,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,95,47,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,901,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_902,902,901,,普隆德拉,,45886,TRUE,100,TRUE,100,32,0,50985,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,96,47,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,902,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_903,903,902,,普隆德拉,,50499,TRUE,100,TRUE,100,32,0,56110,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,96,48,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,903,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_904,904,903,,普隆德拉,,55291,TRUE,100,TRUE,100,32,0,61435,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,97,48,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,904,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_905,905,904,,普隆德拉,,60255,TRUE,100,TRUE,100,32,0,66950,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,97,49,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,905,,Battle_005,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_906,906,905,,普隆德拉,,65403,TRUE,100,TRUE,100,32,0,72670,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,98,49,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,906,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_907,907,906,,普隆德拉,,70726,TRUE,100,TRUE,100,32,0,78585,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,98,49,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,907,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_908,908,907,,普隆德拉,,76225,TRUE,100,TRUE,100,32,0,84695,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,99,50,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,908,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_909,909,908,,普隆德拉,,78003,TRUE,100,TRUE,100,32,0,86670,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,99,50,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,909,,Battle_005,,,,,,FALSE,FALSE,,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_910,910,909,,普隆德拉,,79785,TRUE,100,TRUE,100,32,0,88650,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,100,50,15,700001#100000|710005#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,910,,Battle_005,,,,ITEM_CRYSTAL,300,TRUE,TRUE,BossRule_102,Map_on-hook_5,BGM_RO_BATTLE_PRONTERA
LEVEL_1001,1001,910,,梦罗克,,58162,TRUE,100,TRUE,100,35,0,64625,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,105,51,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1001,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1002,1002,1001,,梦罗克,,63193,TRUE,100,TRUE,100,35,0,70215,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,106,51,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1002,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1003,1003,1002,,梦罗克,,68305,TRUE,100,TRUE,100,35,0,75895,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,106,51,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1003,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1004,1004,1003,,梦罗克,,73498,TRUE,100,TRUE,100,35,0,81665,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,107,51,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1004,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1005,1005,1004,,梦罗克,,78768,TRUE,100,TRUE,100,35,0,87520,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,107,51,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1005,,Battle_002,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1006,1006,1005,,梦罗克,,84118,TRUE,100,TRUE,100,35,0,93465,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,108,52,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1006,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1007,1007,1006,,梦罗克,,89550,TRUE,100,TRUE,100,35,0,99500,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,108,52,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1007,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1008,1008,1007,,梦罗克,,95058,TRUE,100,TRUE,100,35,0,105620,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,109,52,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1008,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1009,1009,1008,,梦罗克,,95854,TRUE,100,TRUE,100,35,0,106505,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,109,52,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1009,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1010,1010,1009,,梦罗克,,96651,TRUE,100,TRUE,100,35,0,107390,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,110,52,16,700001#100000|710006#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1010,,Battle_002,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1101,1101,1010,,梦罗克,,66357,TRUE,100,TRUE,100,35,0,73730,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,115,53,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1101,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1102,1102,1101,,梦罗克,,72472,TRUE,100,TRUE,100,35,0,80525,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,115,53,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1102,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1103,1103,1102,,梦罗克,,78736,TRUE,100,TRUE,100,35,0,87485,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,115,53,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1103,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1104,1104,1103,,梦罗克,,85149,TRUE,100,TRUE,100,35,0,94610,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,115,53,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1104,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1105,1105,1104,,梦罗克,,91701,TRUE,100,TRUE,100,35,0,101890,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,115,53,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1105,,Battle_002,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1106,1106,1105,,梦罗克,,98401,TRUE,100,TRUE,100,35,0,109335,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,115,54,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1106,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1107,1107,1106,,梦罗克,,105246,TRUE,100,TRUE,100,35,0,116940,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,115,54,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1107,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1108,1108,1107,,梦罗克,,112234,TRUE,100,TRUE,100,35,0,124705,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,115,54,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1108,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1109,1109,1108,,梦罗克,,113683,TRUE,100,TRUE,100,35,0,126315,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,115,54,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1109,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1110,1110,1109,,梦罗克,,115137,TRUE,100,TRUE,100,35,0,127930,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,115,54,24,700001#100000|710006#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1110,,Battle_002,,,,ITEM_CRYSTAL,300,TRUE,TRUE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1201,1201,1110,,梦罗克,,80181,TRUE,100,TRUE,100,35,0,89090,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,120,55,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1201,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1202,1202,1201,,梦罗克,,87025,TRUE,100,TRUE,100,35,0,96695,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,120,55,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1202,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1203,1203,1202,,梦罗克,,93964,TRUE,100,TRUE,100,35,0,104405,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,120,55,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1203,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1204,1204,1203,,梦罗克,,101002,TRUE,100,TRUE,100,35,0,112225,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,120,55,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1204,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1205,1205,1204,,梦罗克,,108139,TRUE,100,TRUE,100,35,0,120155,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,120,55,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1205,,Battle_002,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1206,1206,1205,,梦罗克,,115371,TRUE,100,TRUE,100,35,0,128190,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,120,56,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1206,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1207,1207,1206,,梦罗克,,122701,TRUE,100,TRUE,100,35,0,136335,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,120,56,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1207,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1208,1208,1207,,梦罗克,,130126,TRUE,100,TRUE,100,35,0,144585,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,120,56,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1208,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1209,1209,1208,,梦罗克,,131094,TRUE,100,TRUE,100,35,0,145660,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,120,56,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1209,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1210,1210,1209,,梦罗克,,132061,TRUE,100,TRUE,100,35,0,146735,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,120,56,25,700001#100000|710007#5000,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1210,,battle_001,CUTSCENE_LEVEL_1210,,,ITEM_CRYSTAL,300,TRUE,TRUE,BossRule_103,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1301,1301,1210,,梦罗克,,89356,TRUE,100,TRUE,100,35,0,99285,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,125,57,26,700001#100000|710007#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1301,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1302,1302,1301,,梦罗克,,96628,TRUE,100,TRUE,100,35,0,107365,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,125,57,26,700001#100000|710007#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1302,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1303,1303,1302,,梦罗克,,103950,TRUE,100,TRUE,100,35,0,115500,1,1,2,2,BGM_BATTLE,TRUE,story,999,0,125,57,26,700001#100000|710007#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1303,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1304,1304,1303,,梦罗克,,111334,TRUE,100,TRUE,100,35,0,123705,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,125,57,26,700001#100000|710007#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1304,,Battle_002,,,,,,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
LEVEL_1305,1305,1304,,梦罗克,,118773,TRUE,100,TRUE,100,35,0,131970,1,1,2,2,BGM_BATTLE,FALSE,story,999,0,125,57,26,700001#100000|710007#7500,None,0,ITEM_GOLD,30000,1,ITEM_BATTLE_SOUL,5000,1,,,,,,,ITEM_KNIGHTS_EXP,6000,1,1305,,Battle_002,,,,ITEM_CRYSTAL,150,FALSE,FALSE,,Map_on-hook_2,BGM_RO_BATTLE_MOROCC
