_ID,_VALUE,#EffectComment:string,EffectNameLoc:loc[],EffectDesLoc:loc[],EffectDetailDesLoc:loc[],EffectIcon:string[],EffectRarity:string[],TargetTeam:string[],TargetTeamNum:int[],TargetUnitType:string[],TargetUnitNum:int[],EffectType:string[],EffectRoundType:string[],EffectRoundNumber:int[],FxPlayType:string[],Camp:string[],TriggerRound:int[],EffectBattle:bool[],EffectMVP:bool[],BuffType:string[],EffectAttackAnimation:string[],Delay:int[],FxPath:string[],FxDuration:int[],SFX:id[],#EffectPara1Name:string,EffectPara1:int[],#EffectPara2Name:string[],EffectPara2:int[],#EffectPara3Name:string,EffectPara3:int[],#EffectPara4Name:string,EffectPara4:int[],#EffectPara5Name:string,EffectPara5:int[],UPItem:id[],UPItemNumber:int[],ParaStr:string[]
DUNGEON_EFFECT_POSTWAR_ALL_MAGICDMG_1,40069,全体魔伤提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_MAGICDMG_1,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_MAGICDMG_1,LOC_NONE,ICON_Relic_All_MagicDMG_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreaseMagicalDamageRule,,0,,,,,120,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_INCOMINGDMGREDUCE_2,40070,全体物理减伤和魔法减伤-受伤下降,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_INCOMINGDMGREDUCE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_INCOMINGDMGREDUCE_2,LOC_NONE,ICON_Relic_All_IncomingDMGreduce_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,0,,,,,120,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_SKILL_HURT_DECLINE_2,40071,全体技能伤害提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_SKILL_HURT_DECLINE_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_SKILL_HURT_DECLINE_2,LOC_NONE,ICON_Relic_All_Skill_Hurt_Decline_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreaseSkillDamageRule,,0,,,,,120,,,,,,,,,None,0,
DUNGEON_EFFECT_POSTWAR_ALL_CRT_2,40072,全体暴击率提高,LOC_DUNGEON_EFFECT_NAME_POSTWAR_ALL_CRT_2,LOC_DUNGEON_EFFECT_DES_POSTWAR_ALL_CRT_2,LOC_NONE,ICON_Relic_All_Crt_01,Rare,Friendly,99,,,RELIC,Battle,-1,,All,1,TRUE,FALSE,IncreaseCriticalHitRule,,0,,,,,100,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_DRAGON_BALL_RESURRECTION_1,50000,诸龙的祝福-随机复活X个死亡的魔物及其随从,LOC_NONE,LOC_DUNGEON_EFFECT_THEME_DRAGON_BALL_RESURRECTION_1,LOC_NONE,,Rare,Self,1,Dead,1,BUFF,Grid,0,,None,1,FALSE,FALSE,Resurrection,,0,,,,复活血量,1000,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_DRAGON_BALL_MANA_CD_1,50001,玩家魔力值恢复速度提升X%,LOC_NONE,LOC_DUNGEON_EFFECT_THEME_DRAGON_BALL_MANA_CD_1,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,1,,None,1,TRUE,FALSE,IncreaseManaPointRecoverSpeed,,0,,,,恢复速度,500,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_DRAGON_BALL_SKLL_CD_1,50002,魔物技能冷却时间降低Y%,LOC_NONE,LOC_DUNGEON_EFFECT_THEME_DRAGON_BALL_SKLL_CD_1,LOC_NONE,,Normal,Friendly,99,,,BUFF,Battle,1,,None,1,TRUE,FALSE,DecreaseSkillCooldownRule,,0,,,,冷却加快,250,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_DRAGON_BALL_PHYSICAL_DAMAGE_RULE_1,50003,降低敌人物理伤害X%,LOC_NONE,LOC_DUNGEON_EFFECT_THEME_DRAGON_BALL_PHYSICAL_DAMAGE_RULE_1,LOC_NONE,,Normal,Enemy,99,,,BUFF,Battle,1,,None,1,TRUE,FALSE,DecreasePhysicalDamageRule,,0,,,,物理伤害降低,1000,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_DRAGON_BALL_MAGICAL_DAMAGE_RULE_1,50004,降低敌人魔法伤害X%,LOC_NONE,LOC_DUNGEON_EFFECT_THEME_DRAGON_BALL_MAGICAL_DAMAGE_RULE_1,LOC_NONE,,Normal,Enemy,99,,,BUFF,Battle,1,,None,1,TRUE,FALSE,DecreaseMagicalDamageRule,,0,,,,魔法伤害降低,1000,,,,,,,,,None,0,
DUNGEON_EFFECT_HOTSPRING_1,60001,未死亡的魔物可恢复XX%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_HPBOOST_3,LOC_NONE,,Normal,Self,1,Random,999,BUFF,Grid,0,TeamChangeHPStart,None,1,FALSE,FALSE,HPHero,,500,FX_HP_Increase_PotionM,1500,SFX_DUNGEON_ITEM_HP_M,恢复各魔物总血量的X%,500,,,,,,,,,None,0,
DUNGEON_EFFECT_STATUE_1,60002,随机复活1个死亡的魔物，如果没有则随机魔物恢复满血状态,LOC_NONE,LOC_DUNGEON_EFFECT_DES_RESURRECTION_1,LOC_NONE,,Rare,Self,1,Dead,1,BUFF,Grid,0,AddEffect,None,1,FALSE,FALSE,Resurrection,,500,FX_Leaf_Of_Yggdrasil,1500,SFX_DUNGEON_ITEM_LEAF_OF_YGGDRASIL,复活血量,1000,,,,,,,,,None,0,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SWORDSMAN,51001,1每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_1,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,伤害,-50,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,3,
,,2每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_2,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,,-60,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,5,
,,3每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_3,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,,-70,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,5,
,,4每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_4,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,,-80,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,10,
,,5每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_5,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,,-90,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,10,
,,6每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_6,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,,-100,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,15,
,,7每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_7,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,,-120,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,15,
,,8每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_8,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,,-140,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,20,
,,9每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_9,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,,-160,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,25,
,,10每X回合攻击随机敌人X%血量,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SWORDSMAN_10,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,TeamChangeHPStart,None,3,FALSE,FALSE,HPAll,Dungeon_Monster_Attack,500,Event/FX_Dungeon_Desert_Chop,1500,SFX_1044_SKILL_SHAUT_EX,,-200,,,,,,,,,DUNGEON_ITEM_SWORDSMAN,0,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE,501,1每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_1,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤,10,,,,,,,,,DUNGEON_ITEM_SAGE,3,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_2,502,2每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_2,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,20,,,,,,,,,DUNGEON_ITEM_SAGE,5,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_3,503,3每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_3,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,30,,,,,,,,,DUNGEON_ITEM_SAGE,5,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_4,504,4每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_4,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,40,,,,,,,,,DUNGEON_ITEM_SAGE,10,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_5,505,5每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_5,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,50,,,,,,,,,DUNGEON_ITEM_SAGE,10,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_6,506,6每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_6,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,60,,,,,,,,,DUNGEON_ITEM_SAGE,15,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_7,507,7每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_7,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,70,,,,,,,,,DUNGEON_ITEM_SAGE,15,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_8,508,8每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_8,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,80,,,,,,,,,DUNGEON_ITEM_SAGE,20,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_9,509,9每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_9,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,90,,,,,,,,,DUNGEON_ITEM_SAGE,25,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_10,510,10每X回合给予玩家下场战斗受伤减少X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_10,LOC_NONE,,Normal,Self,1,,,BUFF,Battle,1,AddEffect,None,1,TRUE,FALSE,DecreasePhysicalMagicalHurtRule,,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,,100,,,,,,,,,DUNGEON_ITEM_SAGE,0,
DUNGEON_EFFECT_THEME_DESERT_TEAM_SAGE_ADD,51003,1每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_1,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,501,概率,1000,,,,,描述,10,DUNGEON_ITEM_SAGE,3,
,,2每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_2,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,502,概率,1000,,,,,描述,20,DUNGEON_ITEM_SAGE,5,
,,3每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_3,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,503,概率,1000,,,,,描述,30,DUNGEON_ITEM_SAGE,5,
,,4每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_4,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,504,概率,1000,,,,,描述,40,DUNGEON_ITEM_SAGE,10,
,,5每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_5,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,505,概率,1000,,,,,描述,50,DUNGEON_ITEM_SAGE,10,
,,6每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_6,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,506,概率,1000,,,,,描述,60,DUNGEON_ITEM_SAGE,15,
,,7每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_7,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,507,概率,1000,,,,,描述,70,DUNGEON_ITEM_SAGE,15,
,,8每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_8,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,508,概率,1000,,,,,描述,80,DUNGEON_ITEM_SAGE,20,
,,9每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_9,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,509,概率,1000,,,,,描述,90,DUNGEON_ITEM_SAGE,25,
,,10每X回合给予玩家下场战斗受伤减少X%_ADD,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_SAGE_ADD_10,LOC_NONE,,Normal,Player,1,,,BUFF,Grid,-1,DoEffect,None,4,FALSE,FALSE,AddEffect,Dungeon_Monster_Cast,500,Event/FX_Dungeon_PositiveEvent,1500,SFX_DUNGEON_ITEM_UPG_DAGGER,减伤ADD,510,概率,1000,,,,,描述,100,DUNGEON_ITEM_SAGE,0,
DUNGEON_EFFECT_THEME_DESERT_TEAM_PRIEST,51004,1每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_1,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,治疗,70,,,,,,,,,DUNGEON_ITEM_PRIEST,3,
,,2每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_2,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,,80,,,,,,,,,DUNGEON_ITEM_PRIEST,5,
,,3每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_3,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,,90,,,,,,,,,DUNGEON_ITEM_PRIEST,5,
,,4每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_4,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,,100,,,,,,,,,DUNGEON_ITEM_PRIEST,10,
,,5每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_5,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,,110,,,,,,,,,DUNGEON_ITEM_PRIEST,10,
,,6每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_6,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,,120,,,,,,,,,DUNGEON_ITEM_PRIEST,15,
,,7每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_7,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,,140,,,,,,,,,DUNGEON_ITEM_PRIEST,15,
,,8每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_8,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,,160,,,,,,,,,DUNGEON_ITEM_PRIEST,20,
,,9每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_9,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,,180,,,,,,,,,DUNGEON_ITEM_PRIEST,25,
,,10每X回合治疗玩家魔物X%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_DESERT_TEAM_PRIEST_10,LOC_NONE,,Normal,Player,1,LowestHP,1,BUFF,Grid,-1,TeamChangeHPStart,None,5,FALSE,FALSE,HPHero,Dungeon_Monster_Cast,500,FX_HP_Increase_PotionL,1500,SFX_DUNGEON_ITEM_HP_L,,200,,,,,,,,,DUNGEON_ITEM_PRIEST,0,
DUNGEON_EFFECT_UNDERSTAND_SWORDSMAN_1,51005,打击目标数+1,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SWORDSMAN_1,LOC_NONE,,Normal,Self,1,Random,1,BUFF,None,-1,,None,1,FALSE,FALSE,TargetNumber,,0,,,,增加释放队伍目标,1,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_SWORDSMAN_2,51006,击中单位会流血3回合，流血效果为每回合3%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SWORDSMAN_2,LOC_NONE,,Normal,Self,1,Random,999,BUFF,Grid,3,AddEffect,None,1,FALSE,FALSE,HPAll,,500,Event/FX_Dungeon_Desert_Chop_Blood,1500,,扣血千分比,-30,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_SWORDSMAN_3,51007,会对攻击目标临近1格范围的的所有敌人产生原有伤害50%的溅射,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SWORDSMAN_3,LOC_NONE,,Normal,Enemy,4,Random,999,BUFF,None,-1,DoEffect,None,1,FALSE,FALSE,Sputtering,,500,Event/FX_Dungeon_Desert_CutInAllDirections,1500,SFX_1057_SKILL_BERSERK_SPEAR,十字原伤害比例,500,范围半径格,10,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_SWORDSMAN_4,51008,攻击50%血以下敌人（非MVP）可能直接致死,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SWORDSMAN_4,LOC_NONE,,Normal,Enemy,1,Random,999,BUFF,Grid,-1,AddEffect,None,1,FALSE,FALSE,KillHPBelowPer,,500,Event/FX_Dungeon_Desert_CrossCut,1500,SFX_1054_SKILL_SECOND_SWORD_COMBO,斩杀血线,500,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_SAGE_1,51009,同时提升玩家物理伤害提升5%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SAGE_1,LOC_NONE,,Normal,Player,1,,,BUFF,Battle,1,,None,1,TRUE,FALSE,IncreasePhysicalDamageRule,,0,,,,,50,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_SAGE_2,51010,同时提升玩家魔法伤害提升5%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SAGE_2,LOC_NONE,,Normal,Player,1,,,BUFF,Battle,1,,None,1,TRUE,FALSE,IncreaseMagicalDamageRule,,0,,,,,50,,,,,,,,,None,0,
DUNGEON_EFFECT_UNDERSTAND_SAGE_3,51011,同时提升玩家物理攻击5%,LOC_NONE,LOC_DUNGEON_EFFECT_DES_UNDERSTAND_SAGE_3,LOC_NONE,,Normal,Player,1,,,BUFF,Battle,1,,None,1,TRUE,FALSE,IncreasePhysicalAttackRule,,0,,,,,50,,,,,,,,,None,0,
