_ID,_VALUE,#MonsterLibComment:string,MonsterName:loc[],MonsterSprite:string[],MonsterSpriteWeight:int[],EliteMonsterId:id[],UsedEliteMonsterId:id[],EliteDisplayHeroId:id[],EliteMonsterLv:int[],UsedEliteMonsterLv:int[],EliteMonsterStation:int[],FixedMonsterId:id[],FixedScrollId:id[],Station:int[],RandomMonsterId:id[],RandomMonsterWeight:int[],RandomScrollId:id[],RandomScrollWeight:int[]
DUNGEON_MONSTER_BOSS_DESERT_01,40201,SS嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,DESERT_RELIC_LOLO_RURI_01,USED_DESERT_RELIC_LOLO_RURI_01,HERO_LADY_TANEE,90,180,7,HERO_LEIB_OLMAI,SCROLL_CHARA_REVERIE,12,None,5,None,10
,,,,,,,,,,,,HERO_ATROCE,SCROLL_CHARA_BIGFOOT,10,,,,
,,,,,,,,,,,,HERO_NIGHTMARE_TERROR,SCROLL_CHARA_PHREEONI_S,14,,,,
DUNGEON_MONSTER_BOSS_DESERT_02,40202,SS兽人英雄,LOC_HEROES_NAMECN_HERO_ORK_HERO,2D_Orc_Hero,5,DESERT_RELIC_ORC_LORD_02,USED_DESERT_RELIC_ORC_LORD_02,HERO_ORK_HERO,115,205,12,HERO_DARK_LORD,SCROLL_CHARA_BAPHOMET_S,1,None,5,None,10
,,,,,,,,,,,,HERO_DARK_LORD,SCROLL_CHARA_ATROCE_S,3,,,,
DUNGEON_MONSTER_BOSS_DESERT_03,40203,SS奥塔群卡,LOC_HEROES_NAMECN_HERO_TAO_GUNKA,2D_Tao_Gunka,5,DESERT_RELIC_TAO_GUNKA_03,USED_DESERT_RELIC_TAO_GUNKA_03,HERO_TAO_GUNKA,140,235,2,HERO_G_RANDEL,SCROLL_CHARA_MISTRESS_S,11,None,5,None,10
,,,,,,,,,,,,HERO_G_RANDGRIS,SCROLL_CHARA_G_RANDGRIS_S,13,,,,
DUNGEON_MONSTER_BOSS_DESERT_04,40204,SS邪骸浪人,LOC_HEROES_NAMECN_HERO_WANDER_MAN,2D_Wander_Man,5,DESERT_RELIC_WANDER_MAN_03,USED_DESERT_RELIC_WANDER_MAN_03,HERO_WANDER_MAN,180,300,7,HERO_HARWORD,SCROLL_CHARA_ATROCE_S,10,None,5,None,10
,,,,,,,,,,,,HERO_HARWORD,SCROLL_CHARA_BAPHOMET_S,14,,,,
,,,,,,,,,,,,HERO_ALICE,SCROLL_CHARA_MISTRESS_S,11,,,,
,,,,,,,,,,,,HERO_ALICE,SCROLL_CHARA_G_RANDGRIS_S,13,,,,
DUNGEON_MONSTER_BOSS_DESERT_05,40205,SS俄塞里斯,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_OSIRIS,2D_Osiris,5,DESERT_RELIC_MYSTERY_OSIRIS_04,USED_DESERT_RELIC_MYSTERY_OSIRIS_04,HERO_BOSS_MYSTERY_OSIRIS,180,300,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_DESERT_11,40211,SS嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,DESERT_RELIC_LOLO_RURI_11,USED_DESERT_RELIC_LOLO_RURI_11,HERO_LADY_TANEE,180,180,7,HERO_GRYPHON,SCROLL_CHARA_WANDER_MAN_S,0,None,5,None,10
,,,,,,,,,,,,HERO_GRYPHON,SCROLL_CHARA_GRYPHON_S,4,,,,
,,,,,,,,,,,,HERO_LEIB_OLMAI,SCROLL_CHARA_REVERIE,12,,,,
,,,,,,,,,,,,HERO_ATROCE,SCROLL_CHARA_BIGFOOT,10,,,,
,,,,,,,,,,,,HERO_NIGHTMARE_TERROR,SCROLL_CHARA_PHREEONI_S,14,,,,
DUNGEON_MONSTER_BOSS_DESERT_12,40212,SS兽人英雄,LOC_HEROES_NAMECN_HERO_ORK_HERO,2D_Orc_Hero,5,DESERT_RELIC_ORC_LORD_12,USED_DESERT_RELIC_ORC_LORD_12,HERO_ORK_HERO,205,205,12,HERO_DARK_LORD,SCROLL_CHARA_BAPHOMET_S,2,None,5,None,10
,,,,,,,,,,,,HERO_DARK_LORD,SCROLL_CHARA_ATROCE_S,7,,,,
,,,,,,,,,,,,HERO_VESPER,SCROLL_CHARA_EDDGA_S,6,,,,
,,,,,,,,,,,,HERO_VESPER,SCROLL_CHARA_ORC_LORD_S,8,,,,
DUNGEON_MONSTER_BOSS_DESERT_13,40213,SS奥塔群卡,LOC_HEROES_NAMECN_HERO_TAO_GUNKA,2D_Tao_Gunka,5,DESERT_RELIC_TAO_GUNKA_13,USED_DESERT_RELIC_TAO_GUNKA_13,HERO_TAO_GUNKA,235,235,2,HERO_G_RANDEL,SCROLL_CHARA_MISTRESS_S,11,None,5,None,10
,,,,,,,,,,,,HERO_G_RANDGRIS,SCROLL_CHARA_G_RANDGRIS_S,13,,,,
,,,,,,,,,,,,HERO_MAGALETA,SCROLL_CHARA_GLORIOUS,5,,,,
,,,,,,,,,,,,HERO_G_KATRINN,SCROLL_CHARA_ORC_LORD_S,4,,,,
DUNGEON_MONSTER_BOSS_DESERT_14,40214,SS邪骸浪人,LOC_HEROES_NAMECN_HERO_WANDER_MAN,2D_Wander_Man,5,DESERT_RELIC_WANDER_MAN_13,USED_DESERT_RELIC_WANDER_MAN_13,HERO_WANDER_MAN,300,300,7,HERO_HARWORD,SCROLL_CHARA_ATROCE_S,10,None,5,None,10
,,,,,,,,,,,,HERO_HARWORD,SCROLL_CHARA_BAPHOMET_S,14,,,,
,,,,,,,,,,,,HERO_ALICE,SCROLL_CHARA_MISTRESS_S,11,,,,
,,,,,,,,,,,,HERO_ALICE,SCROLL_CHARA_G_RANDGRIS_S,13,,,,
DUNGEON_MONSTER_BOSS_DESERT_15,40215,SS俄塞里斯,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_OSIRIS,2D_Osiris,5,DESERT_RELIC_MYSTERY_OSIRIS_14,USED_DESERT_RELIC_MYSTERY_OSIRIS_14,HERO_BOSS_MYSTERY_OSIRIS,300,300,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_GLACIER_01,40401,冰川-卡仑,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,2D_Garm,5,GLACIER_BOSS_MYSTERY_GARM_1,USED_GLACIER_BOSS_MYSTERY_GARM_1,HERO_BOSS_MYSTERY_GARM,90,180,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_GLACIER_02,40402,冰川-卡仑,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,2D_Garm,5,GLACIER_BOSS_MYSTERY_GARM_2,USED_GLACIER_BOSS_MYSTERY_GARM_2,HERO_BOSS_MYSTERY_GARM,115,205,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_GLACIER_03,40403,冰川-卡仑,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,2D_Garm,5,GLACIER_BOSS_MYSTERY_GARM_3,USED_GLACIER_BOSS_MYSTERY_GARM_3,HERO_BOSS_MYSTERY_GARM,140,235,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_GLACIER_04,40404,冰川-卡仑,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,2D_Garm,5,GLACIER_BOSS_MYSTERY_GARM_4,USED_GLACIER_BOSS_MYSTERY_GARM_4,HERO_BOSS_MYSTERY_GARM,180,300,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_GLACIER_11,40405,冰川-卡仑,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,2D_Garm,5,GLACIER_BOSS_MYSTERY_GARM_5,USED_GLACIER_BOSS_MYSTERY_GARM_5,HERO_BOSS_MYSTERY_GARM,180,180,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_GLACIER_12,40406,冰川-卡仑,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,2D_Garm,5,GLACIER_BOSS_MYSTERY_GARM_6,USED_GLACIER_BOSS_MYSTERY_GARM_6,HERO_BOSS_MYSTERY_GARM,205,205,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_GLACIER_13,40407,冰川-卡仑,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,2D_Garm,5,GLACIER_BOSS_MYSTERY_GARM_7,USED_GLACIER_BOSS_MYSTERY_GARM_7,HERO_BOSS_MYSTERY_GARM,235,235,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_GLACIER_14,40408,冰川-卡仑,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,2D_Garm,5,GLACIER_BOSS_MYSTERY_GARM_8,USED_GLACIER_BOSS_MYSTERY_GARM_8,HERO_BOSS_MYSTERY_GARM,300,300,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_01,40501,迷幻上-嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,GLACIER_BOSS_MYSTERY_LADY_TANEE_1,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_1,HERO_BOSS_MYSTERY_LADY_TANEE,90,180,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_02,40502,迷幻上-嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,GLACIER_BOSS_MYSTERY_LADY_TANEE_2,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_2,HERO_BOSS_MYSTERY_LADY_TANEE,115,205,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_03,40503,迷幻上-嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,GLACIER_BOSS_MYSTERY_LADY_TANEE_3,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_3,HERO_BOSS_MYSTERY_LADY_TANEE,140,235,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_04,40504,迷幻上-嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,GLACIER_BOSS_MYSTERY_LADY_TANEE_4,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_4,HERO_BOSS_MYSTERY_LADY_TANEE,180,300,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_05,40505,迷幻上-嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,GLACIER_BOSS_MYSTERY_LADY_TANEE_5,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_5,HERO_BOSS_MYSTERY_LADY_TANEE,180,180,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_06,40506,迷幻上-嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,GLACIER_BOSS_MYSTERY_LADY_TANEE_6,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_6,HERO_BOSS_MYSTERY_LADY_TANEE,205,205,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_07,40507,迷幻上-嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,GLACIER_BOSS_MYSTERY_LADY_TANEE_7,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_7,HERO_BOSS_MYSTERY_LADY_TANEE,235,235,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_08,40508,迷幻上-嗒妮小姐,LOC_HEROES_NAMECN_HERO_LADY_TANEE,2D_LadyTanee,5,GLACIER_BOSS_MYSTERY_LADY_TANEE_8,USED_GLACIER_BOSS_MYSTERY_LADY_TANEE_8,HERO_BOSS_MYSTERY_LADY_TANEE,300,300,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_ILLUSION_01,40509,迷幻上-迷幻之王,LOC_MYSTERY_BOSS_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,5,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_1,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_1,HERO_BOSS_MYSTERY_DARK_ILLUSION,90,180,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_ILLUSION_02,40510,迷幻上-迷幻之王,LOC_MYSTERY_BOSS_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,5,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_2,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_2,HERO_BOSS_MYSTERY_DARK_ILLUSION,115,205,7,None,None,1,None,5,None,10
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_MINOROUS,,,GLACIER_BOSS_MYSTERY_PET_2_1,USED_GLACIER_BOSS_MYSTERY_PET_2_1,HERO_MINOROUS,115,205,11,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_MINOROUS,,,GLACIER_BOSS_MYSTERY_PET_2_1,USED_GLACIER_BOSS_MYSTERY_PET_2_1,HERO_MINOROUS,115,205,12,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_MINOROUS,,,GLACIER_BOSS_MYSTERY_PET_2_1,USED_GLACIER_BOSS_MYSTERY_PET_2_1,HERO_MINOROUS,115,205,13,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_OBEAUNE,,,GLACIER_BOSS_MYSTERY_PET_2_2,USED_GLACIER_BOSS_MYSTERY_PET_2_2,HERO_OBEAUNE,115,205,8,None,None,1,,,,
DUNGEON_MONSTER_BOSS_MAGICFOREST2_ILLUSION_03,40511,迷幻上-迷幻之王,LOC_MYSTERY_BOSS_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,5,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_3,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_3,HERO_BOSS_MYSTERY_DARK_ILLUSION,140,235,7,None,None,1,None,5,None,10
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_ORK_HERO,,,GLACIER_BOSS_MYSTERY_PET_3_1,USED_GLACIER_BOSS_MYSTERY_PET_3_1,HERO_ORK_HERO,140,235,11,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_BAPHOMET,,,GLACIER_BOSS_MYSTERY_PET_3_2,USED_GLACIER_BOSS_MYSTERY_PET_3_2,HERO_BAPHOMET,140,235,12,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_DRAKE,,,GLACIER_BOSS_MYSTERY_PET_3_3,USED_GLACIER_BOSS_MYSTERY_PET_3_3,HERO_DRAKE,140,235,13,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_PHREEONI,,,GLACIER_BOSS_MYSTERY_PET_3_4,USED_GLACIER_BOSS_MYSTERY_PET_3_4,HERO_PHREEONI,140,235,8,None,None,1,,,,
DUNGEON_MONSTER_BOSS_MAGICFOREST2_ILLUSION_04,40512,迷幻上-迷幻之王,LOC_MYSTERY_BOSS_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,5,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_4,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_4,HERO_BOSS_MYSTERY_DARK_ILLUSION,180,300,7,None,None,1,None,5,None,10
,,森林迷宫BOSS-仆从,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_OSIRIS,,,GLACIER_BOSS_MYSTERY_PET_4_1,USED_GLACIER_BOSS_MYSTERY_PET_4_1,HERO_BOSS_MYSTERY_OSIRIS,180,300,11,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,,,GLACIER_BOSS_MYSTERY_PET_4_2,USED_GLACIER_BOSS_MYSTERY_PET_4_2,HERO_BOSS_MYSTERY_GARM,180,300,13,None,None,1,,,,
DUNGEON_MONSTER_BOSS_MAGICFOREST2_ILLUSION_05,40513,迷幻上-迷幻之王,LOC_MYSTERY_BOSS_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,5,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_5,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_5,HERO_BOSS_MYSTERY_DARK_ILLUSION,180,180,7,None,None,1,None,5,None,10
DUNGEON_MONSTER_BOSS_MAGICFOREST2_ILLUSION_06,40514,迷幻上-迷幻之王,LOC_MYSTERY_BOSS_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,5,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_6,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_6,HERO_BOSS_MYSTERY_DARK_ILLUSION,205,205,7,None,None,1,None,5,None,10
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_MINOROUS,,,GLACIER_BOSS_MYSTERY_PET_6_1,USED_GLACIER_BOSS_MYSTERY_PET_6_1,HERO_MINOROUS,205,205,11,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_MINOROUS,,,GLACIER_BOSS_MYSTERY_PET_6_1,USED_GLACIER_BOSS_MYSTERY_PET_6_1,HERO_MINOROUS,205,205,12,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_MINOROUS,,,GLACIER_BOSS_MYSTERY_PET_6_1,USED_GLACIER_BOSS_MYSTERY_PET_6_1,HERO_MINOROUS,205,205,13,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_OBEAUNE,,,GLACIER_BOSS_MYSTERY_PET_6_2,USED_GLACIER_BOSS_MYSTERY_PET_6_2,HERO_OBEAUNE,205,205,8,None,None,1,,,,
DUNGEON_MONSTER_BOSS_MAGICFOREST2_ILLUSION_07,40515,迷幻上-迷幻之王,LOC_MYSTERY_BOSS_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,5,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_7,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_7,HERO_BOSS_MYSTERY_DARK_ILLUSION,235,235,7,None,None,1,None,5,None,10
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_ORK_HERO,,,GLACIER_BOSS_MYSTERY_PET_7_1,USED_GLACIER_BOSS_MYSTERY_PET_7_1,HERO_ORK_HERO,235,235,11,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_BAPHOMET,,,GLACIER_BOSS_MYSTERY_PET_7_2,USED_GLACIER_BOSS_MYSTERY_PET_7_2,HERO_BAPHOMET,235,235,12,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_DRAKE,,,GLACIER_BOSS_MYSTERY_PET_7_3,USED_GLACIER_BOSS_MYSTERY_PET_7_3,HERO_DRAKE,235,235,13,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_HEROES_NAMECN_HERO_PHREEONI,,,GLACIER_BOSS_MYSTERY_PET_7_4,USED_GLACIER_BOSS_MYSTERY_PET_7_4,HERO_PHREEONI,235,235,8,None,None,1,,,,
DUNGEON_MONSTER_BOSS_MAGICFOREST2_ILLUSION_08,40516,迷幻上-迷幻之王,LOC_MYSTERY_BOSS_NAMECN_HERO_DARK_ILLUSION,2D_Dark_Illusion,5,GLACIER_BOSS_MYSTERY_DARK_ILLUSION_8,USED_GLACIER_BOSS_MYSTERY_DARK_ILLUSION_8,HERO_BOSS_MYSTERY_DARK_ILLUSION,300,300,7,None,None,1,None,5,None,10
,,森林迷宫BOSS-仆从,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_OSIRIS,,,GLACIER_BOSS_MYSTERY_PET_8_1,USED_GLACIER_BOSS_MYSTERY_PET_8_1,HERO_BOSS_MYSTERY_OSIRIS,300,300,11,None,None,1,,,,
,,森林迷宫BOSS-仆从,LOC_PAN_MYSTERY_BOSS_NAME_MYSTERY_GARM,,,GLACIER_BOSS_MYSTERY_PET_8_2,USED_GLACIER_BOSS_MYSTERY_PET_8_2,HERO_BOSS_MYSTERY_GARM,300,300,13,None,None,1,,,,
