Name:string,_ID,_VALUE,LiveTime:float,Prefab:string,DestoryDelay:float,StartDelay:float,Sfx:id,SfxDelay:float,IsPlayOutOfCamera:bool,MinCount:int,MaxCount:int,HasDirection:bool,PreLoad:bool
秘境BOSS嗒妮小姐-随机技能-香蕉,EFFECT_MAZE_LADY_TANEE_RANDOM_BANANA,10528,3,Monster/Boss/FX_Boss_Tanee_Random_Banana,0,0,SFX_BOSS_TANEE_RANDOM_SKILL,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-随机技能-绿叶,EFFECT_MAZE_LADY_TANEE_RANDOM_LEAF,10529,3,Monster/Boss/FX_Boss_Tanee_Random_Leaf,0,0,SFX_BOSS_TANEE_RANDOM_SKILL,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-随机技能-菠萝,EFFECT_MAZE_LADY_TANEE_RANDOM_PINEAPPLE,10530,3,Monster/Boss/FX_Boss_Tanee_Random_Pineapple,0,0,SFX_BOSS_TANEE_RANDOM_SKILL,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-随机技能-椰子,EFFECT_MAZE_LADY_TANEE_RANDOM_COCONUT,10531,3,Monster/Boss/FX_Boss_Tanee_Random_Coconut,0,0,SFX_BOSS_TANEE_RANDOM_SKILL,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-治愈香蕉,EFFECT_MAZE_LADY_TANEE_HEALING_BANANA,10532,2,Monster/Boss/FX_Boss_Tanee_HealingBanana_Bullet,0,0,SFX_1042_SKILL_GANBANTEIN,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-治愈香蕉-击中,EFFECT_MAZE_LADY_TANEE_HEALING_BANANA_HIT,10533,3,Monster/Boss/FX_Boss_Tanee_HealingBanana_Bullet_Hit,0,0,SFX_1032_SKILL_EMERGENCY_TREAT,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-森林守护-球,EFFECT_MAZE_LADY_TANEE_FOREST_GUARD,10534,3,Monster/Boss/FX_Boss_Tanee_ForestGuard_Ball,0,0,,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-森林守护-护盾,EFFECT_MAZE_LADY_TANEE_FOREST_GUARD_HIT,10535,0,Monster/Boss/FX_Boss_Tanee_ForestGuard_Self,0,0,SFX_1015_SKILL_SACRIFICE,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-菠萝爆弹-子弹,EFFECT_MAZE_LADY_TANEE_PINEAPPLE,10536,0,Monster/Boss/FX_Boss_Tanee_Pineapple_Bullet,0,0,SFX_1022_SKILL_SPEAR_BOOMERANG_SHOOT,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-菠萝爆弹-爆炸,EFFECT_MAZE_LADY_TANEE_PINEAPPLE_HIT,10537,3,Monster/Boss/FX_Boss_Tanee_Pineapple_Bullet_Hit,0,0,SFX_RO_ENEMY_HIT_1,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-重锤椰子-子弹,EFFECT_MAZE_LADY_TANEE_COCONUT,10538,0,Monster/Boss/FX_Boss_Tanee_Coconut_Bullet,0,0,SFX_1022_SKILL_SPEAR_BOOMERANG_SHOOT,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-重锤椰子-爆炸,EFFECT_MAZE_LADY_TANEE_COCONUT_HIT,10539,3,Monster/Boss/FX_Boss_Tanee_Coconut_Bullet_Hit,0,0,SFX_RO_ENEMY_HIT_1,,TRUE,1,200,FALSE,FALSE
秘境BOSS嗒妮小姐-终极香蕉,EFFECT_MAZE_LADY_TANEE_ULTIMATE_BANANA,10540,5,Monster/Boss/FX_Boss_Tanee_UltimateBanana,0,0,SFX_BOSS_TANEE_ULTRA_BANANA,,TRUE,1,200,FALSE,FALSE
玛嘉雷特专属-守护阵,EFFECT_EXCLUSIVE_MAGALETA_CIRCLE,10541,0,Monster/Exclusive/FX_Magaleta_SacredCode,1,0,,,TRUE,1,200,FALSE,FALSE
玛嘉雷特专属-随身特效,EFFECT_EXCLUSIVE_MAGALETA_SELF,10542,0,Monster/Exclusive/FX_Magaleta_SacredCode_Self,0,0,,,TRUE,1,200,FALSE,FALSE
十字刺客专属-随身特效,EFFECT_EXCLUSIVE_G_EREMES_SELF,10543,0,Monster/Exclusive/FX_Germes_LorePunch,0,0,,,TRUE,1,200,FALSE,FALSE
幽灵船长-海盗之王-主动技能,EFFECT_SKIN_GHOST_DRAKE_SKILL,10544,3,Monster/Skin/FX_Drake_Skin_Shoot,0,0,,,TRUE,1,200,FALSE,FALSE
地狱火-俄赛里斯-主动技能,EFFECT_SKIN_HELLFIRE_OSIRIS_SKILL,10545,5,Monster/Skin/FX_Osiris_Skin_DarkMoment,0,0,,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-双倍火球-子弹,EFFECT_SKIN_DARKSAGE_DOUBLE_FIRE_BOLT_BULLET,10546,0,Monster/Skin/FX_Celia_Skin_DoubleFireBolt_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-双倍火球-击中,EFFECT_SKIN_DARKSAGE_DOUBLE_FIRE_BOLT_HIT,10547,3,Monster/Skin/FX_Celia_Skin_DoubleFireBolt_Bullet_Hit,0,0,SFX_5901_NORMAL_ATTACK_FIRE_BALL_HIT,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-双倍火球-发射,EFFECT_SKIN_DARKSAGE_DOUBLE_FIRE_BOLT_SHOOT,10548,3,Monster/Skin/FX_Celia_Skin_DoubleFireBolt_Bullet_Shoot,0,0,SFX_5900_NORMAL_ATTACK_FIRE_BALL_BULLET,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-双倍火球-子弹-big,EFFECT_SKIN_DARKSAGE_DOUBLE_FIRE_BOLT_BULLET_BIG,10549,0,Monster/Skin/FX_Celia_Skin_DoubleFireBolt_Bullet_Big,0,0,,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-双倍火球-击中-big,EFFECT_SKIN_DARKSAGE_DOUBLE_FIRE_BOLT_HIT_BIG,10550,3,Monster/Skin/FX_Celia_Skin_DoubleFireBolt_Bullet_Hit_Big,0,0,SFX_5901_NORMAL_ATTACK_FIRE_BALL_HIT,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-双倍火球-发射-big,EFFECT_SKIN_DARKSAGE_DOUBLE_FIRE_BOLT_SHOOT_BIG,10551,3,Monster/Skin/FX_Celia_Skin_DoubleFireBolt_Bullet_Shoot_Big,0,0,SFX_5900_NORMAL_ATTACK_FIRE_BALL_BULLET,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-驱散技能-敌人,EFFECT_SKIN_DARKSAGE_SKILL_DISPEL_ENEMY,10552,3,Monster/Skin/FX_Celia_Skin_Dispel_Enemy,0,0,SFX_1084_SKILL_DISPEL,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-驱散技能-己方,EFFECT_SKIN_DARKSAGE_SKILL_DISPEL_SELF,10553,3,Monster/Skin/FX_Celia_Skin_Dispel_Self,0,0,,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-贤者普通-子弹,EFFECT_SKIN_DARKSAGE_CELIA_ATTACK_BULLET,10554,0,Monster/Skin/FX_Celia_Skin_Attack_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
黑暗贤者-西里亚-贤者普通-击中,EFFECT_SKIN_DARKSAGE_CELIA_ATTACK_HIT,10555,3,Monster/Skin/FX_Celia_Skin_Attack_Bullet_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
古埃及王-普攻-子弹,EFFECT_AMON_RA_ATTACK_BULLET,10556,0,Monster/NewAdded/FX_Amon_Ra_Attack_Bullet,1,0,,,TRUE,1,200,FALSE,FALSE
古埃及王-主动技能,EFFECT_AMON_RA_PYRAMID_OF_THE_KING,10557,10,Monster/NewAdded/FX_Amon_Ra_PyramidOfKings,0,0,,,TRUE,1,200,FALSE,FALSE
古埃及王-召唤木乃伊,EFFECT_AMON_RA_SUMMON_THE_MUMMY,10558,3,Monster/NewAdded/FX_Amon_Ra_SummonMummy,0,0,,,TRUE,1,200,FALSE,FALSE
古埃及王-木乃伊爆炸,EFFECT_AMON_RA_SUICIDAL_BLAST,10559,2,Monster/NewAdded/FX_Amon_Ra_Shock,0,0,,,TRUE,1,200,FALSE,FALSE
武术宗师陈里欧-主动技-出拳,EFFECT_CHEN_SKILL_GUILLOTINE_FIST,10560,5,Monster/NewAdded/FX_Chen_AsuraBaHuangFist,0,1.2,SFX_CHEN_SKILL_GUILLOTINE_FIST,,TRUE,1,200,FALSE,FALSE
武术宗师陈里欧-主动技-击中,EFFECT_CHEN_SKILL_GUILLOTINE_FIST_HIT,10561,3,Monster/NewAdded/FX_Chen_AsuraBaHuangFist_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
武术宗师陈里欧-主动技-文字,EFFECT_CHEN_SKILL_GUILLOTINE_FIST_WORD,10562,3,Monster/NewAdded/FX_Chen_AsuraBaHuangFist_Word,0,0,SFX_CHEN_SKILL_GUILLOTINE_FIST_WORD,,TRUE,1,200,FALSE,FALSE
武术宗师陈里欧-天赋-拳风,EFFECT_CHEN_TALENT_CHARGE_HIT,10563,3,Monster/NewAdded/FX_Chen_GasBlow,0,0,SFX_RO_ENEMY_HIT_2,,TRUE,1,200,FALSE,FALSE
武术宗师陈里欧-天赋-蓄气层数,EFFECT_CHEN_TALENT_CHARGE_HIT_BALL,10564,0,Monster/NewAdded/FX_Chen_GasBlow_Ball,0,0,,,TRUE,1,200,FALSE,FALSE
武术宗师陈里欧-被动1,EFFECT_CHEN_PASSIVE_CHAINCRUSHCOMBO,10565,3,Monster/NewAdded/FX_Chen_VigorousBurst,0,0,SFX_CHEN_PASSIVE_CHAINCRUSHCOMBO,,TRUE,1,200,FALSE,FALSE
武术宗师陈里欧-被动2-满层,EFFECT_CHEN_PASSIVE_SPIRITUALCADENCE,10566,0,Monster/NewAdded/FX_Chen_RunQigong,0,0,,,TRUE,1,200,FALSE,FALSE
天使羽翼迪文-箭雨子弹,EFFECT_SKIN_SHECI_ANGELWINGS_ARROW_RAIN_BULLET,10567,0,Monster/Skin/FX_Sheci_Skin_Angelwings_ArrowRain_Bullet,1,0,,,TRUE,1,200,FALSE,FALSE
天使羽翼迪文-箭雨发射,EFFECT_SKIN_SHECI_ANGELWINGS_ARROW_RAIN_SHOOT,10568,1,Monster/Skin/FX_Sheci_Skin_Angelwings_ArrowRain_Shoot,0,0,SFX_1045_SKILL_ARROW_RAIN,,TRUE,1,200,FALSE,FALSE
天使羽翼迪文-箭雨子弹击中,EFFECT_SKIN_SHECI_ANGELWINGS_ARROW_RAIN_HIT,10569,3,Monster/Skin/FX_Sheci_Skin_Angelwings_ArrowRain_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
武术宗师陈里欧-主动技-蓄力,EFFECT_CHEN_SKILL_GUILLOTINE_FIST_PREPARE,10570,3,Monster/NewAdded/FX_Chen_AsuraBaHuangFist_Fist,0,0,SFX_CHEN_SKILL_GUILLOTINE_FIST_PREPARE,,TRUE,1,200,FALSE,FALSE
武术宗师陈里欧-主动技-文字-投兵,EFFECT_CHEN_SKILL_GUILLOTINE_FIST_WORD2,10571,3,Monster/NewAdded/FX_Chen_AsuraBaHuangFist_Word2,0,0,SFX_CHEN_SKILL_GUILLOTINE_FIST_WORD,,TRUE,1,200,FALSE,FALSE
神行太保-主动技能,EFFECT_STALKER_GERTIE_FULL_DIVESTMENT,10572,3,Monster/NewAdded/FX_Stalker_Gertie_ClearAll,0,0,SFX_STALKER_GERTIE_SKILL_FULL_DIVESTMENT,,TRUE,1,200,FALSE,FALSE
神行太保-天赋,EFFECT_STALKER_GERTIE_TALENT_COUNTER_INSTINCT,10573,3,Monster/NewAdded/FX_Stalker_Gertie_OverlordSoul,0,0,SFX_STALKER_GERTIE_TALENT_COUNTER_INSTINCT,,TRUE,1,200,FALSE,FALSE
神行太保-被动1-子弹,EFFECT_STALKER_GERTIE_PASSIVE_EMERGENCY_ESCAPE_BULLET,10574,0,Monster/NewAdded/FX_Stalker_Gertie_EmergencyEscape_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
神行太保-被动1-随身,EFFECT_STALKER_GERTIE_PASSIVE_EMERGENCY_ESCAPE,10575,0,Monster/NewAdded/FX_Stalker_Gertie_EmergencyEscape_Smoke,0,0,SFX_STALKER_GERTIE_PASSIVE_EMERGENCY_ESCAPE,,TRUE,1,200,FALSE,FALSE
神行太保-被动2-触发,EFFECT_STALKER_GERTIE_PASSIVE_FULL_THROTTLE_START,10576,2,Monster/NewAdded/FX_Stalker_Gertie_GoAllOut,0,0,SFX_STALKER_GERTIE_PASSIVE_FULL_THROTTLE,,TRUE,1,200,FALSE,FALSE
神行太保-被动2-随身,EFFECT_STALKER_GERTIE_PASSIVE_FULL_THROTTLE,10577,0,Monster/NewAdded/FX_Stalker_Gertie_GoAllOut_Continued,0,0,,,TRUE,1,200,FALSE,FALSE
让特-主动技能-子弹,EFFECT_LEAK_SKILL_BULLET,10578,0,Monster/NewAdded/FX_Leak_UndeadShock_Bullet,0,0,SFX_LEAK_EFFECT_LEAK_SKILL_BULLET,,TRUE,1,200,FALSE,FALSE
让特-主动技能-击中,EFFECT_LEAK_SKILL_HIT,10579,3,Monster/NewAdded/FX_Leak_UndeadShock_Bullet_Hit,0,0,SFX_LEAK_EFFECT_LEAK_SKILL_HIT,,TRUE,1,200,FALSE,FALSE
让特-恶灵突刺-剑气,EFFECT_LEAK_PASSIVE_DEATH_STICK,10580,3,Monster/NewAdded/FX_Leak_EvilSpike,0,0.6,SFX_LEAK_EFFECT_LEAK_PASSIVE_DEATH_STICK,,TRUE,1,200,FALSE,FALSE
让特-恶灵突刺-击中,EFFECT_LEAK_PASSIVE_DEATH_STICK_HIT,10581,3,Monster/NewAdded/FX_Leak_EvilSpike_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
让特-恶灵突刺-持续,EFFECT_LEAK_PASSIVE_DEATH_STICK_CONTINUE,10582,0,Monster/NewAdded/FX_Leak_EvilSpike_Hit_Continued,0,0,,,TRUE,1,200,FALSE,FALSE
让特-普攻-击中,EFFECT_LEAK_ATTACK_HIT,10583,3,Monster/NewAdded/FX_Leak_EvilSpike_Attack_Hit,0,0,SFX_RO_ENEMY_HIT_2,,TRUE,1,200,FALSE,FALSE
嗜血军团-皮肤,EFFECT_SKIN_BLOODTHIRSTY_LEGION,10584,3,Monster/Skin/FX_LordOfDeath_Skin_BloodthirstyLegion,0,0,SFX_DUNGEON_ITEM_HP_S,,TRUE,1,200,FALSE,FALSE
嗜血军团-击中-皮肤,EFFECT_SKIN_BLOODTHIRSTY_LEGION_HIT,10585,3,Monster/Skin/FX_LordOfDeath_Skin_BloodthirstyLegion_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
诅咒之盾-皮肤,EFFECT_SKIN_CURSE_SHIELD,10586,3,Monster/Skin/FX_LordOfDeath_Skin_CursedShield,0,0,,,TRUE,1,200,FALSE,FALSE
湮灭挥击-皮肤,EFFECT_SKIN_ANNIHILATION_SWING,10587,3,Monster/Skin/FX_LordOfDeath_Skin_AnnihilationSwing,0,0,SFX_1044_SKILL_SHAUT_EX,,TRUE,1,200,FALSE,FALSE
淘汰者傅立叶-主动技能-释放,EFFECT_PYURIEL_SKILL_FULL_ATTACK,10588,5,Monster/NewAdded/FX_Pyuriel_FeverishOffense,0,0,SFX_PYURIEL_SKILL_FULL_ATTACK,,TRUE,1,200,FALSE,FALSE
淘汰者傅立叶-主动技能-持续,EFFECT_PYURIEL_SKILL_FULL_ATTACK_CONTINUE,10589,0,Monster/NewAdded/FX_Pyuriel_FeverishOffense_Continued,1,0,,,TRUE,1,200,FALSE,FALSE
淘汰者傅立叶-被动1-释放,EFFECT_PYURIEL_PASSIVE_SWEEPING_FLAMES,10590,3,Monster/NewAdded/FX_Pyuriel_SweepingFlames,0,0,SFX_PYURIEL_PASSIVE_SWEEPING_FLAMES,,TRUE,1,200,FALSE,FALSE
淘汰者傅立叶-被动2-击中,EFFECT_PYURIEL_PASSIVE_FORBIDDEN_DEMOLITION,10591,3,Monster/NewAdded/FX_Pyuriel_ForbiddenDemolition,0,0,SFX_PYURIEL_PASSIVE_SWEEPING_FLAMES,,TRUE,1,200,FALSE,FALSE
淘汰者傅立叶-爆燃-持续,EFFECT_PYURIEL_DEFLAGRATION_CONTINUE,10592,0,Monster/NewAdded/FX_Pyuriel_ForbiddenDemolition_Continued,1,0,,,TRUE,1,200,FALSE,FALSE
蛋糕波利-主动技能-持续,EFFECT_ANNIVERSARY_PORING_SKILL_CRAZY_PARTY,10593,0,Monster/NewAdded/FX_Poli_RaveParty,1,0,SFX_ANNIVERSARY_PORING_SKILL_CRAZY_PARTY,,TRUE,1,200,FALSE,FALSE
蛋糕波利-主动技能-子弹,EFFECT_ANNIVERSARY_PORING_SKILL_CRAZY_PARTY_BULLET,10594,0,Monster/NewAdded/FX_Poli_RaveParty_Bullet,0,0,SFX_1005_SKILL_LEER_SHOOT,,TRUE,1,200,FALSE,FALSE
蛋糕波利-主动技能-击中,EFFECT_ANNIVERSARY_PORING_SKILL_CRAZY_PARTY_HIT,10595,3,Monster/NewAdded/FX_Poli_RaveParty_Bullet_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
蛋糕波利-被动1-释放-小,EFFECT_ANNIVERSARY_PORING_PASSIVE_CRISP_BISCUIT,10596,3,Monster/NewAdded/FX_Poli_CrispyBiscuits,0,0,SFX_ANNIVERSARY_PORING_PASSIVE_CRISP_BISCUIT,,TRUE,1,200,FALSE,FALSE
蛋糕波利-被动1-释放-大,EFFECT_ANNIVERSARY_PORING_PASSIVE_CRISP_BISCUIT_BIG,10597,3,Monster/NewAdded/FX_Poli_CrispyBiscuits_Big,0,0,SFX_ANNIVERSARY_PORING_PASSIVE_CRISP_BISCUIT_BIG,,TRUE,1,200,FALSE,FALSE
西里亚-专属-天赋,EFFECT_CELIA_EXCLUSIVE_TALENT_BOOK_OF_WISDOM,10598,0,Monster/Exclusive/FX_Celia_Exclusive_BookOfWisdom,0,0,SFX_1009_SKILL_GUARDIAN_ANGEL,,TRUE,1,200,FALSE,FALSE
西里亚-专属-驱散技能-敌人,EFFECT_CELIA_EXCLUSIVE_SKILL_DISPEL_ENEMY_CONTINUE,10599,0,Monster/Exclusive/FX_Celia_Exclusive_Dispel,0,0,,,TRUE,1,200,FALSE,FALSE
武术宗师-专属,EFFECT_CHEN_EXCLUSIVE,10600,0,Monster/Exclusive/FX_Chen_Exclusive,0,0,,,TRUE,1,200,FALSE,FALSE
武术宗师-专属-点穴,EFFECT_CHEN_EXCLUSIVE_ACUPUNCTURE,10601,0,Monster/Exclusive/FX_Chen_Exclusive_Fire,0,0,,,TRUE,1,200,FALSE,FALSE
嗒妮小姐香蕉能量,EFFECT_SKIN_BANANALOLI_TANEE_BANANA,10602,7,Monster/Skin/FX_Tanee_Skin_BananaFullEnergy,0,0,SFX_1091_SKILL_BANANAFULLENERGY,,TRUE,1,200,FALSE,FALSE
火之意志,EFFECT_SKIN_NIGHTMARE_BURNING_WILL,10603,0,Monster/Skin/FX_Gloomundernight_SKin_WillOfFire,0,0,SFX_5900_NORMAL_ATTACK_FIRE_BALL_BULLET,,TRUE,1,200,FALSE,FALSE
地狱烈焰,EFFECT_SKIN_NIGHTMARE_INFERNAL_BURNING,10604,0,Monster/Skin/FX_Gloomundernight_SKin_FlamesOfHell,0,0,SFX_1021_SKILL_FIRE_PILLAR_ATTACK,,TRUE,1,200,FALSE,FALSE
烈焰重锤,EFFECT_SKIN_NIGHTMARE_BURNING_HAMMER,10605,3,Monster/Skin/FX_Gloomundernight_Skin_FlameHammer_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
地狱烈焰-手上,EFFECT_SKIN_NIGHTMARE_INFERNAL_BURNING_HAND,10606,3,Monster/Skin/FX_Gloomundernight_Skin_FlamesOfHell_HandFire,0,0,,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-双倍火球-子弹,EFFECT_SKIN_PARTY_QUEEN_CELIA_DOUBLE_FIRE_BOLT_BULLET,10607,0,Monster/Skin/FX_Celia_Skin_Party_Queen_DoubleFireBolt_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-双倍火球-击中,EFFECT_SKIN_PARTY_QUEEN_CELIA_DOUBLE_FIRE_BOLT_HIT,10608,3,Monster/Skin/FX_Celia_Skin_Party_Queen_DoubleFireBolt_Bullet_Hit,0,0,SFX_5901_NORMAL_ATTACK_FIRE_BALL_HIT,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-双倍火球-发射,EFFECT_SKIN_PARTY_QUEEN_CELIA_DOUBLE_FIRE_BOLT_SHOOT,10609,3,Monster/Skin/FX_Celia_Skin_Party_Queen_Shoot,0,0,SFX_5900_NORMAL_ATTACK_FIRE_BALL_BULLET,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-双倍火球-子弹-big,EFFECT_SKIN_PARTY_QUEEN_CELIA_DOUBLE_FIRE_BOLT_BULLET_BIG,10610,0,Monster/Skin/FX_Celia_Skin_Party_Queen_DoubleFireBolt_Bullet_Big,0,0,,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-双倍火球-击中-big,EFFECT_SKIN_PARTY_QUEEN_CELIA_DOUBLE_FIRE_BOLT_HIT_BIG,10611,3,Monster/Skin/FX_Celia_Skin_Party_Queen_DoubleFireBolt_Bullet_Big_Hit,0,0,SFX_5901_NORMAL_ATTACK_FIRE_BALL_HIT,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-双倍火球-发射-big,EFFECT_SKIN_PARTY_QUEEN_CELIA_DOUBLE_FIRE_BOLT_SHOOT_BIG,10612,3,Monster/Skin/FX_Celia_Skin_Party_Queen_Shoot,0,0,SFX_5900_NORMAL_ATTACK_FIRE_BALL_BULLET,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-驱散技能-敌人,EFFECT_SKIN_PARTY_QUEEN_CELIA_SKILL_DISPEL_ENEMY,10613,3,Monster/Skin/FX_Celia_Skin_Dispel_Enemy,0,0,SFX_1084_SKILL_DISPEL,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-驱散技能-己方,EFFECT_SKIN_PARTY_QUEEN_CELIA_SKILL_DISPEL_SELF,10614,3,Monster/Skin/FX_Celia_Skin_Party_Queen_Dispel_Self,0,0,,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-贤者普通-子弹,EFFECT_SKIN_PARTY_QUEEN_CELIA_CELIA_ATTACK_BULLET,10615,0,Monster/Skin/FX_Celia_Skin_Party_Queen_Attack_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
派对女王-西里亚-贤者普通-击中,EFFECT_SKIN_PARTY_QUEEN_CELIA_CELIA_ATTACK_HIT,10616,3,Monster/Skin/FX_Celia_Skin_Party_Queen_Attack_Bullet_Hit,0,0,,,TRUE,1,200,FALSE,FALSE
元灵武士-战斗特效-主动技能-释放,EFFECT_INCANTATION_SAMURAI_DEICIDE,10617,3,Monster/NewAdded/FX_Samurai_GodKillingCross,0,0,,,TRUE,1,200,FALSE,FALSE
元灵武士-战斗特效-主动技能-子弹,EFFECT_INCANTATION_SAMURAI_DEICIDE_BULLET,10618,0,Monster/NewAdded/FX_Samurai_GodKillingCross_Bullet,0,0,,,TRUE,1,200,FALSE,FALSE
元灵武士-战斗特效-主动技能-回能,EFFECT_INCANTATION_SAMURAI_DEICIDE_REFLASH,10619,3,Monster/NewAdded/FX_Samurai_GodKillingCross_Light,0,0,,,TRUE,1,200,FALSE,FALSE
元灵武士-战斗特效-魂断切-释放,EFFECT_INCANTATION_SAMURAI_SOUL_CUTTING,10620,3,Monster/NewAdded/FX_Samurai_SoulCut,0,0,,,TRUE,1,200,FALSE,FALSE
元灵武士-战斗特效-灵魂创伤-持续特效,EFFECT_INCANTATION_SAMURAI_SOUL_CUTTING_CONTINUE,10621,0,Monster/NewAdded/FX_Samurai_SoulCut_Continued,0,0,,,TRUE,1,200,FALSE,FALSE
元灵武士-战斗特效-残血-持续特效,EFFECT_INCANTATION_SAMURAI_WANE_MOON_CONTINUE,10622,0,Monster/NewAdded/FX_Samurai_WaningMoon,0,0,,,TRUE,1,200,FALSE,FALSE
